File Name,Max Deformation X,X,Y,Z
1126,0.061388,4821.0,50.8,0.0
1127,0.076387,5000.0,50.8,0.0
1128,0.03519,-23.9,107.95,0.0
1129,0.0066694,23.9,107.95,0.0
113,0.28334,3696.0,30.15,0.0
1130,0.035312,3903.0,50.8,0.0
1131,0.050962,3133.4,-50.8,0.0
1132,0.047196,30.2,-114.3,0.0
1133,0.057111,3438.2,-50.8,0.0
1134,0.029923,2052.1,50.8,0.0
1135,0.045823,2443.2,-50.8,0.0
1136,0.02147,41.5,114.3,0.0
1137,0.028842,2591.5,50.8,0.0
1138,0.02432,41.5,114.3,0.0
1139,0.032711,3830.5,50.8,0.0
114,0.11412,1479.3,30.15,0.0
1140,0.050219,2754.1,50.8,0.0
1141,0.002904,1077.1,-56.791,6.3988
1142,0.023072,2076.2,57.15,0.0
1143,0.036663,1933.3,-57.15,0.0
1144,0.033003,3456.7,-57.15,0.0
1145,0.0091105,23.9,114.3,0.0
1146,0.050638,-31.8,127.0,0.0
1147,0.0062474,968.15,57.15,0.0
1148,0.038703,2557.1,57.15,0.0
1149,0.03367,-31.8,127.0,0.0
115,0.073407,11.95,82.55,0.0
1150,0.030861,-31.8,127.0,0.0
1151,0.059392,3712.3,-57.15,0.0
1152,0.032905,15.925,136.55,0.0
1153,0.020445,1428.1,-57.15,0.0
1154,0.027813,-15.925,-136.55,0.0
1155,0.036291,2695.1,-57.15,0.0
1156,0.064451,3803.4,-57.15,0.0
1157,0.0070144,1213.0,-57.15,0.0
1158,0.027724,23.9,-114.3,0.0
1159,0.036353,3208.1,-57.15,0.0
116,0.003999,-31.8,82.55,0.0
1160,0.029086,3675.4,-57.15,0.0
1161,0.0041208,-31.8,127.0,0.0
1162,0.011451,1148.5,57.15,0.0
1163,0.026236,3096.8,-57.15,0.0
1164,0.045374,3768.3,57.15,0.0
1165,0.019291,-31.8,127.0,0.0
1166,0.012609,2050.4,-57.15,0.0
1167,0.0077825,878.88,-57.15,0.0
1168,0.02328,44.5,-136.55,0.0
1169,0.034447,15.925,136.55,0.0
117,0.1986,-31.8,82.55,0.0
1170,0.04572,-15.925,-136.55,0.0
1171,0.021681,1809.4,57.15,0.0
1172,0.0061517,1035.9,-57.15,0.0
1173,0.0062385,23.9,114.3,0.0
1174,0.04699,23.9,-114.3,0.0
1175,0.0056497,1309.5,-57.15,0.0
1176,0.024531,2640.2,57.15,0.0
1177,0.0015205,-31.8,127.0,0.0
1178,0.036407,3163.5,57.15,0.0
1179,0.00086988,3374.5,57.15,0.0
118,0.15106,1968.0,30.15,0.0
1180,0.010956,16.65,127.0,0.0
1181,0.0023558,44.5,-126.16,-52.255
1182,0.0020393,986.88,-57.15,0.0
1183,0.010165,1996.5,-57.15,0.0
1184,0.047151,2667.8,-57.15,0.0
1185,0.04736,3921.7,-57.15,0.0
1186,0.0098792,1080.9,-57.15,0.0
1187,0.024581,2396.9,-57.15,0.0
1188,0.0089677,23.9,-114.3,0.0
1189,0.026274,23.9,-114.3,0.0
119,0.025067,31.8,82.55,0.0
1190,0.024166,2216.2,-57.15,0.0
1191,0.0010912,-31.8,127.0,0.0
1192,0.047146,3770.3,57.15,0.0
1193,0.035599,3244.0,57.15,0.0
1194,0.059943,4642.0,57.15,0.0
1195,0.021224,-31.8,127.0,0.0
1196,0.027614,1851.3,-57.15,0.0
1197,0.015682,44.5,-136.55,0.0
1198,0.026718,2923.1,-57.15,0.0
1199,0.034411,2203.4,-57.15,0.0
12,0.23334,3677.0,30.15,0.0
120,0.28328,3736.0,30.15,0.0
1200,0.05717,4783.0,57.15,0.0
1201,0.032563,2569.7,-57.15,0.0
1202,0.013315,23.9,-114.3,0.0
1203,0.04619,4533.0,57.15,0.0
1204,0.020916,7.1,114.3,0.0
1205,0.063554,4983.0,57.15,0.0
1206,0.026476,-31.8,127.0,0.0
1207,0.039264,3481.3,57.15,0.0
1208,0.002892,591.21,57.15,0.0
1209,0.044589,4025.0,57.15,0.0
121,0.31167,4984.0,30.15,0.0
1210,0.013937,2397.7,57.15,0.0
1211,0.019416,2677.0,-57.15,0.0
1212,0.063752,4567.0,57.15,0.0
1213,0.024205,44.5,-136.55,0.0
1214,0.0033922,44.5,-136.55,0.0
1215,0.01918,44.5,-136.55,0.0
1216,0.045562,4023.9,-57.15,0.0
1217,0.00661,1097.9,-57.15,0.0
1218,0.03222,3620.6,-57.15,0.0
1219,0.0056412,23.9,-114.3,0.0
122,0.058599,10.3,76.2,0.0
1220,0.006535,23.9,-114.3,0.0
1221,0.013926,1853.0,-57.15,0.0
1222,0.045895,3822.3,57.15,0.0
1223,0.0029181,31.8,127.0,0.0
1224,0.00015364,-31.8,127.0,0.0
1225,0.0077112,-31.8,127.0,0.0
1226,0.057106,3366.9,-57.15,0.0
1227,0.00070972,533.95,-44.682,-35.632
1228,0.039915,3169.6,-57.15,0.0
1229,0.049398,3460.6,-57.15,0.0
123,0.14675,10.3,76.2,0.0
1230,0.001938,44.5,-136.55,0.0
1231,0.0097507,23.9,-114.3,0.0
1232,0.017222,2219.1,-57.15,0.0
1233,0.022128,23.9,-114.3,0.0
1234,0.012901,1069.4,-57.15,0.0
1235,0.015222,1908.5,-57.15,0.0
1236,0.0096904,31.8,127.0,0.0
1237,0.017643,-31.8,127.0,0.0
1238,0.048691,3623.3,57.15,0.0
1239,0.03446,31.8,127.0,0.0
124,0.068025,-19.1,-76.2,0.0
1240,0.011119,-31.8,127.0,0.0
1241,0.0099096,1112.8,-57.15,0.0
1242,0.0019532,4901.9,57.15,0.0
1243,0.020068,44.5,-136.55,0.0
1244,0.066896,3993.8,-57.15,0.0
1245,0.018016,15.925,136.55,0.0
1246,0.031116,7.1,114.3,0.0
1247,0.0077777,23.9,-114.3,0.0
1248,0.0034487,960.89,-57.15,0.0
1249,0.0039324,23.9,-114.3,0.0
125,0.16917,-19.1,76.2,0.0
1250,0.0053275,23.9,-114.3,0.0
1251,0.0021223,4741.6,57.15,0.0
1252,0.025569,-31.8,127.0,0.0
1253,0.0048394,31.8,127.0,0.0
1254,0.04781,4026.0,57.15,0.0
1255,0.03422,2215.2,57.15,0.0
1256,0.0015734,4441.2,57.15,0.0
1257,0.0030535,6.4,136.55,0.0
1258,0.015345,44.5,-136.55,0.0
1259,0.011644,1493.1,-57.15,0.0
126,0.29059,-22.4,82.55,0.0
1260,0.02353,25.45,-136.55,0.0
1261,0.0032029,23.9,-114.3,0.0
1262,0.0025535,1010.0,-57.15,0.0
1263,0.0077665,23.9,-114.3,0.0
1264,0.0068656,23.9,114.3,0.0
1265,0.02385,23.9,-114.3,0.0
1266,0.0018699,-1.5,127.0,0.0
1267,0.01629,-16.65,127.0,0.0
1268,0.010126,31.8,127.0,0.0
1269,0.0050099,1579.2,57.15,0.0
127,0.26535,-22.4,82.55,0.0
1270,0.012026,-16.65,127.0,0.0
1271,0.0089045,15.925,136.55,0.0
1272,0.030122,2625.8,-57.15,0.0
1273,0.0013689,796.75,-55.717,12.717
1274,0.054688,4339.4,-57.15,0.0
1275,0.016225,-15.925,-136.55,0.0
1276,0.032987,2531.2,57.15,0.0
1277,0.0055466,23.9,114.3,0.0
1278,0.053342,4446.0,57.15,0.0
1279,0.027991,1844.1,57.15,0.0
128,0.0038464,22.4,82.55,0.0
1280,0.015067,1560.6,57.15,0.0
1281,0.0058968,972.0,57.15,0.0
1282,0.0063698,1032.0,57.15,0.0
1283,0.007738,-31.8,127.0,0.0
1284,0.010059,31.8,127.0,0.0
1285,0.029272,-31.8,127.0,0.0
1286,0.044918,-15.925,-136.55,0.0
1287,0.024619,15.925,136.55,0.0
1288,0.020679,2111.2,-57.15,0.0
1289,0.011192,1593.3,-57.15,0.0
129,0.069709,-22.4,82.55,0.0
1290,0.044033,4886.4,-57.15,0.0
1291,0.018092,23.9,-114.3,0.0
1292,0.0072928,23.9,-114.3,0.0
1293,0.039461,4227.6,-57.15,0.0
1294,0.0044342,1190.3,-57.15,0.0
1295,0.029484,2145.9,-57.15,0.0
1296,0.028773,3675.3,57.15,0.0
1297,0.0062436,-31.8,127.0,0.0
1298,0.0046094,-31.8,127.0,0.0
1299,0.014038,1433.9,57.15,0.0
13,0.23675,-31.8,82.55,0.0
130,0.068704,-22.4,82.55,0.0
1300,0.019965,-31.8,127.0,0.0
1301,0.018519,1512.4,-57.15,0.0
1302,0.024109,3059.4,-57.15,0.0
1303,0.018392,44.5,-136.55,0.0
1304,0.039845,-15.925,-136.55,0.0
1305,0.0062298,44.5,-136.55,0.0
1306,0.025397,23.9,-114.3,0.0
1307,0.0014568,23.9,-114.3,0.0
1308,0.012561,23.9,-114.3,0.0
1309,0.030151,23.9,-114.3,0.0
131,0.12338,-31.8,82.55,0.0
1310,0.032939,2428.1,57.15,0.0
1311,0.045677,3998.7,-57.15,0.0
1312,0.010076,-16.65,127.0,0.0
1313,0.034435,2736.2,57.15,0.0
1314,0.012441,-31.8,127.0,0.0
1315,0.012783,1467.5,57.15,0.0
1316,0.015279,2782.5,-57.15,0.0
1317,0.012211,44.5,-136.55,0.0
1318,0.038251,44.5,-136.55,0.0
1319,0.0073086,1096.1,-57.15,0.0
132,0.11662,-31.8,82.55,0.0
1320,0.011022,1577.4,-57.15,0.0
1321,0.019621,23.9,-114.3,0.0
1322,0.0021316,23.9,-114.3,0.0
1323,0.006507,23.9,-114.3,0.0
1324,0.0080065,2069.9,-57.15,0.0
1325,0.021388,2352.2,57.15,0.0
1326,0.0058677,1241.8,57.15,0.0
1327,0.035397,4015.0,57.15,0.0
1328,0.012634,31.8,127.0,0.0
1329,0.015904,1801.6,57.15,0.0
133,0.060071,12.75,82.55,0.0
1330,0.031021,2402.3,57.15,0.0
1331,0.027963,1979.2,57.15,0.0
1332,0.0242,2792.8,57.15,0.0
1333,0.0056641,15.925,136.55,0.0
1334,0.028409,15.925,136.55,0.0
1335,0.019861,44.5,-136.55,0.0
1336,0.0017416,4906.8,57.15,0.0
1337,0.031344,3820.3,57.15,0.0
1338,0.035446,3429.6,-57.15,0.0
1339,0.016586,23.9,-114.3,0.0
134,0.053282,-31.8,82.55,0.0
1340,0.015117,1764.8,-57.15,0.0
1341,0.0080805,-31.8,127.0,0.0
1342,0.0001367,565.72,-57.15,0.0
1343,0.0084958,1376.9,57.15,0.0
1344,0.020355,2347.3,57.15,0.0
1345,0.023372,-31.8,127.0,0.0
1346,0.0066905,44.5,-136.55,0.0
1347,0.0077059,44.5,-136.55,0.0
1348,0.02117,15.925,136.55,0.0
1349,0.022551,1671.9,57.15,0.0
135,0.2685,4743.0,30.15,0.0
1350,0.012965,2433.8,-57.15,0.0
1351,0.028901,23.9,-114.3,0.0
1352,0.01199,23.9,114.3,0.0
1353,0.0032028,23.9,-113.87,-9.9619
1354,0.024426,23.9,-114.3,0.0
1355,0.009575,23.9,114.3,0.0
1356,0.036122,2869.2,57.15,0.0
1357,0.04509,4245.0,57.15,0.0
1358,0.0059132,962.22,57.15,0.0
1359,0.0042042,31.8,127.0,0.0
136,0.21074,4030.0,30.15,0.0
1360,0.014079,-16.65,127.0,0.0
1361,0.00094614,-6.4,-121.67,-61.992
1362,0.0082753,44.5,-136.55,0.0
1363,0.0040742,44.5,-136.55,0.0
1364,0.0073468,44.5,-136.55,0.0
1365,0.018114,2609.8,-57.15,0.0
1366,0.024391,23.9,-114.3,0.0
1367,0.010957,23.9,-114.3,0.0
1368,0.0036607,1180.5,-57.15,0.0
1369,0.012654,23.9,-114.3,0.0
137,0.041914,1501.4,30.15,0.0
1370,0.0080321,23.9,-114.3,0.0
1371,0.012136,1527.0,57.15,0.0
1372,0.018049,-16.65,127.0,0.0
1373,0.02369,1846.2,57.15,0.0
1374,0.012067,2139.7,57.15,0.0
1375,0.034859,2844.3,57.15,0.0
1376,0.00083371,-44.5,-73.825,-114.87
1377,0.0089529,15.925,136.55,0.0
1378,0.022288,44.5,-136.55,0.0
1379,0.014378,2363.2,-57.15,0.0
138,0.11923,-19.1,76.2,0.0
1380,0.029463,2740.9,-57.15,0.0
1381,0.022146,3285.7,57.15,0.0
1382,0.009523,23.9,-114.3,0.0
1383,0.027035,3819.9,57.15,0.0
1384,0.019817,2299.9,-57.15,0.0
1385,0.019865,2315.8,57.15,0.0
1386,0.013602,1785.2,57.15,0.0
1387,0.0031201,1249.8,57.15,0.0
1388,0.02072,-31.8,127.0,0.0
1389,0.013138,-31.8,127.0,0.0
139,0.017487,10.3,76.2,0.0
1390,0.010002,2421.3,57.15,0.0
1391,0.0050215,1900.5,-57.15,0.0
1392,0.01818,2483.7,57.15,0.0
1393,0.0073611,44.5,-136.55,0.0
1394,0.0086015,1683.7,-57.15,0.0
1395,0.0018002,44.5,-136.55,0.0
1396,0.0051428,23.9,-114.3,0.0
1397,0.017436,4014.3,57.15,0.0
1398,0.001905,824.61,-57.15,0.0
1399,0.0097055,2721.7,-57.15,0.0
14,0.39515,4297.0,30.15,0.0
140,0.04423,10.3,76.2,0.0
1400,0.014608,23.9,-114.3,0.0
1401,0.0062162,-31.8,127.0,0.0
1402,0.0047802,31.8,127.0,0.0
1403,0.0059543,-31.8,127.0,0.0
1404,0.02409,3133.6,57.15,0.0
1405,0.013336,-16.65,127.0,0.0
1406,0.035291,4695.0,-57.15,0.0
1407,0.010519,2473.5,57.15,0.0
1408,0.018038,3719.2,-57.15,0.0
1409,0.0013208,44.5,-136.55,0.0
141,0.075008,22.4,82.55,0.0
1410,0.031123,4231.2,-57.15,0.0
1411,0.00040312,3445.2,57.15,0.0
1412,0.008304,23.9,114.3,0.0
1413,0.01171,23.9,-114.3,0.0
1414,0.024027,2967.4,57.15,0.0
1415,0.018664,2446.8,57.15,0.0
1416,0.01038,31.8,127.0,0.0
1417,0.020343,3016.4,57.15,0.0
1418,0.017233,2466.7,57.15,0.0
1419,0.010065,1838.5,57.15,0.0
142,0.037772,11.95,82.55,0.0
1420,0.01476,3043.4,57.15,0.0
1421,0.029505,4898.3,-57.15,0.0
1422,0.012691,1967.3,57.15,0.0
1423,0.0027276,966.44,-57.15,0.0
1424,0.014442,44.5,-136.55,0.0
1425,0.028439,3383.8,-57.15,0.0
1426,0.008764,1987.1,-57.15,0.0
1427,0.00048716,23.9,-112.89,-17.88
1428,0.0031045,23.9,-114.3,0.0
1429,0.012646,23.9,-114.3,0.0
143,0.06916,-22.4,82.55,0.0
1430,0.010277,2756.5,57.15,0.0
1431,0.029955,4257.0,57.15,0.0
1432,0.0079923,31.8,127.0,0.0
1433,0.019763,-31.8,127.0,0.0
1434,0.0021853,-31.8,127.0,0.0
1435,0.018802,-31.8,127.0,0.0
1436,0.0086552,44.5,-136.55,0.0
1437,3.83e-05,331.29,-57.15,0.0
1438,0.02342,-15.925,-136.55,0.0
1439,0.00050512,640.67,-57.15,0.0
144,0.22219,3763.0,30.15,0.0
1440,0.018411,2046.4,57.15,0.0
1441,0.017767,2359.2,70.65,0.0
1442,0.0087661,-23.9,127.0,0.0
1443,0.026736,4518.2,70.65,0.0
1444,0.0082755,23.9,127.0,0.0
1445,0.041387,4249.0,70.65,0.0
1446,0.0029548,35.1,-139.7,0.0
1447,0.033363,3276.8,-70.65,0.0
1448,0.018718,2536.0,70.65,0.0
1449,0.032937,3486.0,-70.65,0.0
145,0.21974,-22.4,82.55,0.0
1450,0.017591,3646.7,-70.65,0.0
1451,0.0056374,-50.9,165.1,0.0
1452,0.036211,3608.2,-70.65,0.0
1453,0.0052012,865.22,-70.206,7.9103
1454,0.012713,2516.2,-70.65,0.0
1455,0.017899,6.4,165.1,0.0
1456,0.0073402,-23.9,127.0,0.0
1457,0.0051323,-23.9,127.0,0.0
1458,0.03155,2984.5,70.65,0.0
1459,0.0021749,23.9,127.0,0.0
146,0.019348,-31.8,82.55,0.0
1460,0.018337,2357.2,70.65,0.0
1461,0.021874,3776.4,-70.65,0.0
1462,0.00022961,560.15,70.65,0.0
1463,0.0042029,1517.1,-70.65,0.0
1464,0.0018286,35.1,139.7,0.0
1465,0.00063069,2938.8,70.65,0.0
1466,0.018954,3669.0,-70.65,0.0
1467,0.025705,-6.4,-165.1,0.0
1468,0.0032597,-6.4,-135.24,-94.697
1469,0.0023378,1228.5,-70.65,0.0
147,0.041544,31.8,82.55,0.0
1470,0.0084467,50.9,-165.1,0.0
1471,0.030325,4175.0,70.65,0.0
1472,0.0021522,633.55,70.65,0.0
1473,0.013094,1323.1,70.65,0.0
1474,0.019407,3765.2,70.65,0.0
1475,0.004029,23.9,127.0,0.0
1476,0.0055699,35.1,-139.03,-13.693
1477,0.0014065,514.51,68.879,15.721
1478,0.0078726,2266.7,-70.65,0.0
1479,0.017235,1768.0,70.65,0.0
148,0.16622,-31.8,82.55,0.0
1480,0.0083191,35.1,-139.7,0.0
1481,0.0093949,50.9,-165.1,0.0
1482,0.012986,28.65,165.1,0.0
1483,0.032169,3938.3,-70.65,0.0
1484,0.0103,50.9,-165.1,0.0
1485,0.017308,50.9,-165.1,0.0
1486,0.00949,2810.9,-70.65,0.0
1487,0.00044662,595.48,70.65,0.0
1488,0.017044,-23.9,127.0,0.0
1489,0.011349,2246.0,70.65,0.0
149,0.16393,2533.0,30.15,0.0
1490,0.0098724,-23.9,127.0,0.0
1491,0.00671,1093.0,-70.65,0.0
1492,0.015595,2614.5,-70.65,0.0
1493,0.0070192,35.1,-139.7,0.0
1494,0.0087705,35.1,-139.7,0.0
1495,0.0007649,35.1,-105.58,-91.484
1496,0.0039003,50.9,-145.61,-77.828
1497,0.019904,50.9,-165.1,0.0
1498,0.0025628,50.9,-164.3,-16.183
1499,0.0039611,-6.4,-137.28,-91.725
15,0.24483,-31.8,82.55,0.0
150,0.15054,-31.8,82.55,0.0
1500,0.0035652,50.9,-165.1,0.0
1501,0.013515,-23.9,127.0,0.0
1502,0.0085359,-23.9,127.0,0.0
1503,0.02292,3914.7,70.65,0.0
1504,0.02026,2146.8,70.65,0.0
1505,0.0042184,23.9,-127.0,0.0
1506,0.015264,3153.8,-70.65,0.0
1507,0.0026539,18.3,-139.7,0.0
1508,0.0052746,1858.4,-70.65,0.0
1509,0.029617,3252.9,-70.65,0.0
151,0.042673,-19.1,76.2,0.0
1510,0.0030805,840.63,-68.879,15.721
1511,0.031825,4242.7,-70.65,0.0
1512,0.011128,1964.3,-70.65,0.0
1513,0.008533,50.9,-165.1,0.0
1514,0.027859,3949.6,-70.65,0.0
1515,0.0037783,970.55,-68.879,15.721
1516,0.0099185,-23.9,127.0,0.0
1517,0.01425,1387.5,70.65,0.0
1518,0.00098759,3824.3,-70.65,0.0
1519,0.0022331,1580.2,-70.65,0.0
152,0.026924,-19.1,76.2,0.0
1520,0.037072,3945.1,70.65,0.0
1521,0.003106,35.1,-129.07,-53.461
1522,0.019635,3736.6,-70.65,0.0
1523,0.0033283,35.1,139.7,0.0
1524,0.0081578,35.1,139.7,0.0
1525,0.0088808,35.1,-139.7,0.0
1526,0.00032593,-50.9,63.181,152.53
1527,0.014412,6.4,165.1,0.0
1528,0.02589,2269.9,-70.65,0.0
1529,0.0040708,50.9,-165.1,0.0
153,0.038561,-19.1,76.2,0.0
1530,0.026559,50.9,-165.1,0.0
1531,0.0098987,23.9,127.0,0.0
1532,0.0037404,23.9,127.0,0.0
1533,0.029111,3376.1,70.65,0.0
1534,0.014401,1704.5,70.65,0.0
1535,0.01896,2254.0,70.65,0.0
1536,0.010943,1465.7,70.65,0.0
1537,0.018649,1552.9,70.65,0.0
1538,0.015933,1450.9,-70.65,0.0
1539,0.016587,2678.0,-70.65,0.0
154,0.013824,10.3,76.2,0.0
1540,0.020538,2484.3,-70.65,0.0
1541,0.031502,-6.4,-165.1,0.0
1542,0.027931,50.9,-165.1,0.0
1543,0.017842,3140.9,-70.65,0.0
1544,0.016107,50.9,-165.1,0.0
1545,0.035282,3959.2,-70.65,0.0
1546,0.009596,2034.6,-70.65,0.0
1547,0.007296,-23.9,127.0,0.0
1548,0.001248,1070.3,-70.65,0.0
1549,0.012708,23.9,127.0,0.0
155,0.11913,-19.1,76.2,0.0
1550,0.020206,3825.3,70.65,0.0
1551,0.027545,18.3,-139.7,0.0
1552,0.012804,1219.3,70.65,0.0
1553,0.0043342,1028.4,-70.65,0.0
1554,0.03225,4921.7,-70.65,0.0
1555,0.011716,2649.2,-70.65,0.0
1556,0.028014,3912.5,-70.65,0.0
1557,0.014147,50.9,-165.1,0.0
1558,0.029085,3203.3,-70.65,0.0
1559,0.026676,4087.7,-70.65,0.0
156,0.23159,-22.4,82.55,0.0
1560,0.013977,2288.9,-70.65,0.0
1561,0.0068321,23.9,127.0,0.0
1562,0.0040916,1752.4,70.65,0.0
1563,0.022529,3847.8,70.65,0.0
1564,0.0032699,23.9,127.0,0.0
1565,0.0021809,23.9,127.0,0.0
1566,0.0091034,2216.4,-70.65,0.0
1567,0.016079,2935.1,70.65,0.0
1568,0.010571,-18.3,139.7,0.0
1569,0.0078116,35.1,-139.7,0.0
157,0.1664,3502.0,30.15,0.0
1570,0.0063775,1.5,139.7,0.0
1571,0.011237,50.9,-165.1,0.0
1572,0.010784,3279.1,-70.65,0.0
1573,0.010112,2692.0,70.65,0.0
1574,0.0057285,50.9,-165.1,0.0
1575,0.016639,2083.3,-70.65,0.0
1576,0.0044339,23.9,127.0,0.0
1577,0.0019143,816.94,70.65,0.0
1578,0.0013866,1172.9,-70.65,0.0
1579,0.0049576,-23.9,127.0,0.0
158,0.075387,-22.4,82.55,0.0
1580,0.0046304,-23.9,127.0,0.0
1581,0.00041095,-35.1,-75.528,-117.52
1582,0.013669,3060.4,70.65,0.0
1583,0.031802,4851.6,70.65,0.0
1584,0.017068,3655.0,-70.65,0.0
1585,0.0085534,1473.7,-70.65,0.0
1586,0.021861,4269.5,70.65,0.0
1587,0.0050798,50.9,-165.1,0.0
