File Name,Max Deformation Z,X,Y,Z
1320,0.0072529,-357.95,57.15,0.0
1321,0.010969,464.36,47.634,22.939
1322,0.00048456,1373.7,44.682,35.632
1323,0.00022512,1626.1,-40.411,-40.411
1324,0.006145,76.2,-57.15,0.0
1325,0.011004,-456.94,51.49,24.796
1326,6.0245e-05,1207.3,35.632,44.682
1327,0.00016188,-3691.3,40.411,40.411
1328,6.4814e-05,-1258.5,35.632,44.682
1329,9.4966e-05,1774.7,35.632,-44.682
133,0.00017058,-1017.9,23.572,18.798
1330,0.0001304,2372.9,44.682,35.632
1331,0.0076594,-1280.4,-44.682,-35.632
1332,0.024825,-240.26,44.682,35.632
1333,0.00078286,-936.45,44.682,35.632
1334,0.0015806,-1537.8,-40.411,-40.411
1335,0.0068094,832.02,44.682,35.632
1336,0.0010984,2168.6,55.717,12.717
1337,0.026263,76.2,57.15,0.0
1338,0.026994,-242.7,55.717,12.717
1339,0.005087,726.99,55.717,12.717
134,0.00023322,-1583.1,23.572,18.798
1340,0.0075009,-445.76,56.791,6.3988
1341,7.0864e-05,-1153.5,35.632,44.682
1342,3.9603e-06,537.16,-44.682,35.632
1343,7.294e-05,1326.4,-44.682,35.632
1344,0.00012028,2313.9,35.632,-44.682
1345,0.00013375,-2558.0,35.632,44.682
1346,0.0020054,-44.5,-136.55,0.0
1347,0.003805,648.9,57.15,0.0
1348,0.0023918,-1167.1,57.15,0.0
1349,0.0084479,-1033.6,57.15,0.0
135,0.00063636,-4155.5,-18.798,23.572
1350,0.016018,44.5,136.55,0.0
1351,0.013015,817.8,55.717,12.717
1352,0.00067045,-1964.4,55.717,12.717
1353,0.0018553,-23.9,-114.3,0.0
1354,0.012907,646.37,55.717,12.717
1355,0.00052852,-1736.4,57.15,0.0
1356,0.0001561,2825.5,35.632,44.682
1357,0.00017749,4216.0,40.411,-40.411
1358,6.0442e-05,930.67,35.632,-44.682
1359,3.4266e-05,504.04,40.411,40.411
136,0.0005348,-3830.7,18.798,23.572
1360,8.8653e-05,-1355.3,-40.411,40.411
1361,0.0045123,44.5,136.55,0.0
1362,0.0020388,1465.1,51.49,-24.796
1363,0.00082739,2037.8,51.49,-24.796
1364,0.0022089,1395.8,55.717,-12.717
1365,0.022733,-44.5,136.55,0.0
1366,0.012455,656.08,55.717,12.717
1367,0.0010692,-23.9,-114.3,0.0
1368,0.0017614,-23.9,-114.3,0.0
1369,0.0053115,423.36,57.15,0.0
137,0.00021797,1480.2,23.572,-18.798
1370,0.0036025,23.9,-114.3,0.0
1371,8.7654e-05,1502.9,-35.632,-44.682
1372,0.00010138,-1425.5,35.632,44.682
1373,0.00012384,1814.7,35.632,-44.682
1374,8.8605e-05,2111.1,35.632,-44.682
1375,0.00015544,2801.0,35.632,-44.682
1376,0.0033282,44.5,136.55,0.0
1377,0.0040499,-1204.8,57.15,0.0
1378,0.01684,438.05,57.15,0.0
1379,0.017065,-44.5,136.55,0.0
138,0.00036254,-2491.8,21.319,21.319
1380,0.031575,-407.15,57.15,0.0
1381,0.0098419,-394.35,44.682,35.632
1382,8.4285e-05,1517.0,-40.411,-40.411
1383,0.012774,-263.0,51.49,24.796
1384,0.0029086,-1229.2,-44.682,-35.632
1385,0.0030262,-1225.1,-44.682,-35.632
1386,5.6854e-05,1744.1,44.682,-35.632
1387,3.2841e-05,1217.3,-35.632,-44.682
1388,9.1399e-05,-2918.5,35.632,44.682
1389,7.1388e-05,-2379.1,44.682,35.632
139,7.6794e-05,-591.29,18.798,23.572
1390,6.2853e-05,2379.8,44.682,35.632
1391,0.0047209,101.6,57.15,0.0
1392,0.0090416,-802.27,-48.39,-30.406
1393,0.00013811,1237.0,-40.411,-40.411
1394,0.0045409,-561.84,-51.49,-24.796
1395,6.8906e-05,-44.5,-136.55,0.0
1396,6.6355e-05,-23.9,-114.3,0.0
1397,0.010681,389.25,55.717,12.717
1398,0.00057697,-23.9,-113.87,9.9619
1399,0.0064899,76.2,57.15,0.0
14,0.00087412,4267.7,-18.798,-23.572
140,3.3174e-05,314.16,18.798,23.572
1400,0.0030027,1078.5,51.49,24.796
1401,4.6827e-05,-1320.9,35.632,44.682
1402,3.6856e-05,933.51,35.632,-44.682
1403,4.2999e-05,-1080.2,35.632,-44.682
1404,0.00010125,3088.7,35.632,44.682
1405,6.2221e-05,-1616.6,35.632,44.682
1406,0.038662,-44.5,136.55,0.0
1407,0.011837,-44.5,136.55,0.0
1408,0.021286,44.5,136.55,0.0
1409,0.00078577,2076.9,56.791,6.3988
141,0.00013484,635.34,21.319,21.319
1410,0.033475,-44.5,136.55,0.0
1411,0.00027542,1570.2,51.49,24.796
1412,0.00037154,-2034.6,51.49,-24.796
1413,0.0022027,976.88,51.49,24.796
1414,0.0095818,-750.7,51.49,24.796
1415,0.0062317,-799.27,51.49,24.796
1416,5.1455e-05,1341.2,35.632,-44.682
1417,9.2964e-05,2973.3,44.682,-35.632
1418,8.0576e-05,2403.8,35.632,-44.682
1419,6.0416e-05,1783.4,35.632,-44.682
142,0.00012688,-800.23,18.798,23.572
1420,7.8808e-05,3002.3,-35.632,-44.682
1421,0.031949,245.33,55.717,12.717
1422,0.0084895,-618.76,56.791,6.3988
1423,0.0015199,-284.18,57.15,0.0
1424,0.0018221,1338.8,51.49,24.796
1425,0.023667,-604.55,55.717,12.717
1426,0.0050691,-235.01,56.791,6.3988
1427,0.00097555,23.9,114.3,0.0
1428,0.00031193,-23.9,-114.3,0.0
1429,0.0064119,484.56,55.717,12.717
143,0.00022547,-1022.7,18.798,23.572
1430,0.0070704,76.2,57.15,0.0
1431,0.00011324,4198.9,44.682,-35.632
1432,4.5055e-05,-1173.6,35.632,44.682
1433,9.7236e-05,-3061.3,35.632,-44.682
1434,2.3078e-05,-766.33,35.632,44.682
1435,8.0153e-05,-2086.6,35.632,44.682
1436,0.0061304,313.2,57.15,0.0
1437,0.00056392,44.5,136.55,0.0
1438,0.014989,709.61,55.717,12.717
1439,0.00050497,-44.5,136.55,0.0
144,0.00053671,3737.4,18.798,-23.572
1440,0.0082777,-1067.3,56.791,6.3988
1441,0.00011662,2323.5,44.05,55.236
1442,8.3715e-05,-1648.9,-49.957,49.957
1443,0.00016039,4490.4,49.957,-49.957
1444,1.3296e-05,442.43,-49.957,49.957
1445,0.00019908,4191.3,49.957,-49.957
1446,0.00099393,1577.0,59.821,37.588
1447,0.02261,-637.15,60.703,29.233
1448,0.016165,-364.11,43.029,53.956
1449,0.025406,-442.26,59.821,37.588
145,0.00045922,-2705.3,18.798,23.572
1450,0.017198,372.44,63.653,30.654
1451,0.00068224,782.89,-55.236,-44.05
1452,0.037012,-478.16,59.821,37.588
1453,0.0095594,-684.29,-68.879,-15.721
1454,0.02217,-50.9,-165.1,0.0
1455,0.0045582,-1427.2,63.653,30.654
1456,7.613e-05,-1134.9,49.957,49.957
1457,6.8177e-05,-1152.4,44.05,55.236
1458,0.0001629,2949.6,44.05,55.236
1459,3.5604e-05,-592.68,-44.05,-55.236
146,0.00013262,-1012.0,18.798,23.572
1460,0.00012435,2321.6,44.05,-55.236
1461,0.021552,35.1,139.7,0.0
1462,8.4025e-06,526.44,44.05,55.236
1463,0.0053801,35.1,139.7,0.0
1464,0.0054315,35.1,-139.7,0.0
1465,0.0040382,-35.1,-139.7,0.0
1466,0.027378,50.9,165.1,0.0
1467,0.026882,50.9,165.1,0.0
1468,0.0086731,50.9,165.1,0.0
1469,3.6446e-05,1195.4,44.05,55.236
147,0.00017165,775.31,18.798,-23.572
1470,0.0086204,50.9,165.1,0.0
1471,0.00017187,-3934.9,49.957,49.957
1472,3.7353e-05,599.2,49.957,49.957
1473,8.0456e-05,1287.3,-49.957,49.957
1474,0.00013945,-2979.9,49.957,49.957
1475,4.7054e-05,-827.44,44.05,55.236
1476,0.0044662,35.1,139.7,0.0
1477,0.0065874,35.1,-139.7,0.0
1478,0.0060407,-35.1,-139.7,0.0
1479,0.0050802,-35.1,-139.7,0.0
148,0.00040899,-2705.5,18.798,23.572
1480,0.0052409,-35.1,-139.7,0.0
1481,0.0083582,785.24,70.65,0.0
1482,0.0043563,-1668.6,68.879,-15.721
1483,0.038883,-50.9,165.1,0.0
1484,0.0072347,1371.9,70.65,0.0
1485,0.011605,50.9,-165.1,0.0
1486,0.00010007,-2062.6,-44.05,-55.236
1487,1.3992e-05,558.44,44.05,55.236
1488,0.0001299,-2098.6,44.05,55.236
1489,9.8771e-05,2215.9,-44.05,-55.236
149,0.00042037,2513.8,18.798,23.572
1490,8.7786e-05,-1323.4,-44.05,-55.236
1491,0.0061352,-527.35,70.65,0.0
1492,0.010957,-35.1,-139.7,0.0
1493,0.0047946,-35.1,-139.7,0.0
1494,0.0045364,-35.1,-139.7,0.0
1495,0.0063622,-35.1,-139.7,0.0
1496,0.0087241,50.9,165.1,0.0
1497,0.00424,-50.9,-165.1,0.0
1498,0.008653,1621.3,70.206,-7.9103
1499,0.010658,50.9,165.1,0.0
15,0.00053737,-2574.7,21.319,21.319
150,0.00037015,-1931.6,21.319,21.319
1500,0.0089155,1820.9,68.879,-15.721
1501,0.00010362,-1894.9,-44.05,-55.236
1502,7.1464e-05,-1353.4,-49.957,49.957
1503,0.00014884,-3226.9,49.957,49.957
1504,0.00011313,2112.3,44.05,-55.236
1505,4.152e-05,-878.69,44.05,55.236
1506,0.01682,98.6,-70.65,0.0
1507,0.0010985,1842.1,59.821,37.588
1508,0.012845,35.1,-139.7,0.0
1509,0.022745,-482.0,60.703,29.233
151,0.00018554,-896.42,18.798,23.572
1510,0.0089812,-35.1,-139.7,0.0
1511,0.039503,114.3,-70.65,0.0
1512,0.018841,-50.9,-165.1,0.0
1513,0.0019409,1744.2,59.821,37.588
1514,0.035699,50.9,-165.1,0.0
1515,0.012567,-50.9,-165.1,0.0
1516,8.7105e-05,-1347.9,-49.957,49.957
1517,8.7342e-05,1349.8,-49.957,49.957
1518,1.5825e-05,-397.81,49.957,49.957
1519,4.4765e-05,-1007.2,-44.05,-55.236
152,0.00017338,-1180.9,18.798,23.572
1520,0.00018815,3918.2,49.957,49.957
1521,0.0055917,35.1,139.7,0.0
1522,0.01878,98.6,70.65,0.0
1523,0.002798,35.1,-139.7,0.0
1524,0.0038631,-1288.4,68.879,-15.721
1525,0.0043343,1141.5,68.879,-15.721
1526,0.0062478,6.4,-165.1,0.0
1527,0.0075598,-1691.2,68.879,-15.721
1528,0.010685,-886.9,70.65,0.0
1529,0.00014172,-1237.9,59.821,-37.588
153,0.00018382,-967.95,18.798,23.572
1530,0.01684,529.72,70.65,0.0
1531,6.4059e-05,1006.4,49.957,-49.957
1532,1.0579e-05,276.27,44.05,55.236
1533,0.00015772,3338.4,44.05,-55.236
1534,0.00010206,1677.4,-44.05,-55.236
1535,0.00012434,2220.0,44.05,-55.236
1536,0.0040211,-35.1,-139.7,0.0
1537,0.0026127,-35.1,-139.7,0.0
1538,0.0027171,-35.1,-139.7,0.0
1539,0.014208,-35.1,-139.7,0.0
154,7.0117e-05,-496.17,18.798,23.572
1540,0.014124,-459.31,70.206,7.9103
1541,0.03992,114.3,70.65,0.0
1542,0.017221,597.76,70.65,0.0
1543,0.019063,50.9,165.1,0.0
1544,5.02e-05,-1804.6,49.957,-49.957
1545,0.041701,-50.9,165.1,0.0
1546,8.968e-05,2005.9,-44.05,-55.236
1547,8.602e-05,-1688.8,-44.05,-55.236
1548,2.4863e-05,-1026.5,-44.05,-55.236
1549,3.8295e-05,720.33,44.05,55.236
155,0.00031451,-1652.4,18.798,23.572
1550,0.00014158,-3080.0,49.957,49.957
1551,0.022317,516.91,68.879,15.721
