File Name,Frequency
1488,10.4825
1489,14.0748
149,2.9752
1490,14.0446
1491,17.2816
1492,8.6603
1493,16.6698
1494,13.6054
1495,62.679
1496,29.9884
1497,8.5128
1498,24.8792
1499,27.9277
15,4.9526
150,4.6247
1500,19.1296
1501,15.8203
1502,21.3916
1503,10.3927
1504,12.4242
1505,22.0586
1506,14.2486
1507,20.7021
1508,35.8717
1509,8.4257
151,16.6001
1510,55.931
1511,6.6736
1512,17.2929
1513,16.0885
1514,7.5186
1515,38.871
1516,15.5639
1517,12.8801
1518,32.2353
1519,46.8117
152,19.6628
1520,5.5374
1521,48.9632
1522,7.3576
1523,31.5641
1524,19.8895
1525,17.526
1526,37.1438
1527,11.569
1528,5.3828
1529,20.0757
153,19.1096
1530,6.1568
1531,19.5618
1532,42.0419
1533,7.267
1534,13.7256
1535,10.7952
1536,14.3991
1537,9.4883
1538,10.8178
1539,9.6395
154,14.8361
1540,8.3925
1541,4.492
1542,6.6811
1543,7.1228
1544,12.8337
1545,4.242
1546,16.1196
1547,18.9834
1548,55.0262
1549,16.0614
155,6.8935
1550,8.2818
1551,5.6917
1552,11.1442
1553,22.8221
1554,4.5677
1555,10.5099
1556,4.2492
1557,11.8444
1558,4.3166
1559,4.356
156,3.7443
1560,7.4236
1561,26.0382
1562,41.3723
1563,8.4713
1564,17.8498
1565,76.8985
1566,19.1672
1567,11.3881
1568,16.1603
1569,22.6594
157,3.341
1570,29.0701
1571,15.6095
1572,13.4195
1573,14.9425
1574,25.6824
1575,9.8201
1576,31.4099
1577,48.3698
1578,59.0109
1579,25.48
158,9.1622
1580,24.6981
1581,85.5466
1582,8.8759
1583,4.3013
1584,7.2356
1585,13.955
1586,4.8285
1587,18.3936
1588,11.3733
1589,9.2021
159,15.9129
1590,18.6032
1591,15.7686
1592,19.4788
1593,32.4639
1594,18.8562
1595,6.7471
1596,11.0647
1597,7.8863
1598,34.5542
1599,8.0102
16,19.7551
160,5.4461
1600,28.0234
1601,28.9264
1602,11.3758
1603,17.2712
1604,16.6597
1605,13.0053
1606,26.0371
1607,14.5316
1608,5.5097
1609,11.6715
161,18.9642
1610,20.1639
1611,5.1654
1612,23.5545
1613,5.7992
1614,10.3618
1615,17.2518
1616,36.3004
1617,10.7514
1618,33.1023
1619,17.0485
162,32.4933
1620,4.8268
1621,14.3137
1622,29.2007
1623,216.8468
1624,7.3524
1625,21.3961
1626,25.8942
1627,26.0244
1628,27.9481
1629,12.1537
163,8.1936
1630,34.0076
1631,154.9268
1632,8.3641
1633,23.2309
1634,10.5365
1635,12.5629
1636,45.2634
1637,10.0804
1638,6.8259
1639,18.0727
164,2.0358
1640,11.3888
1641,15.784
1642,34.4986
1643,11.435
1644,7.3289
1645,5.4717
1646,10.2058
1647,21.6465
1648,12.1182
1649,11.6891
165,16.5638
1650,16.4103
1651,73.0014
1652,29.7409
1653,14.5712
1654,21.9221
1655,39.36
1656,11.6575
1657,5.627
1658,14.3313
1659,11.3741
166,4.8018
1660,7.5646
1661,12.5456
1662,6.7463
1663,11.1592
1664,4.0175
1665,9.5388
1666,59.0051
1667,8.9213
1668,17.2095
1669,13.4218
167,2.5902
1670,7.6515
1671,5.8057
1672,86.4336
1673,12.3059
1674,9.8533
1675,10.9
1676,3.382
1677,10.4626
1678,9.2093
1679,7.2587
168,4.4651
1680,17.5777
1681,28.759
1682,14.773
1683,48.0609
1684,16.9365
1685,36.7906
1686,42.1687
1687,62.2174
1688,17.676
1689,20.2711
169,6.7665
1690,84.3047
1691,35.9274
1692,7.1107
1693,11.1467
1694,15.1641
1695,13.6076
1696,23.0734
1697,20.4892
1698,6.8906
1699,26.7289
17,11.5207
170,8.1915
1700,13.3254
1701,41.1763
1702,15.9364
1703,7.0572
1704,8.7624
1705,66.2437
1706,17.425
1707,4.5504
1708,35.9304
1709,44.766
171,5.1077
1710,5.8592
1711,6.5009
1712,14.6342
1713,33.0351
1714,16.7219
1715,22.498
1716,12.1075
1717,10.9835
1718,10.7822
1719,141.1315
172,11.5412
1720,8.3392
1721,8.5489
1722,7.8637
1723,12.0885
1724,32.985
1725,6.6744
1726,13.8738
1727,116.5842
1728,30.7191
1729,30.9502
173,4.4137
1730,91.2352
1731,47.9832
1732,12.5647
1733,24.7935
1734,15.6493
1735,5.3637
1736,21.6446
1737,15.1403
1738,6.2479
1739,8.7544
174,7.9665
1740,9.4057
1741,38.2168
1742,8.4996
1743,10.0259
1744,21.6184
1745,10.098
1746,23.4359
1747,58.118
1748,288.4699
1749,27.7388
175,3.3014
1750,94.5089
1751,21.9111
1752,23.876
1753,7.0739
1754,14.1562
1755,8.9275
1756,17.4821
1757,25.1027
1758,18.1828
1759,42.412
176,2.3623
1760,23.3784
1761,5.0707
1762,46.096
1763,13.3201
1764,12.6773
1765,10.7571
1766,6.9479
1767,7.9305
1768,35.028
1769,45.5319
177,7.282
1770,37.8559
1771,9.9766
1772,149.9775
1773,6.7295
1774,23.3863
1775,19.5824
1776,12.9626
1777,36.8069
1778,35.0462
1779,49.3082
178,3.0921
1780,8.5986
1781,5.277
1782,12.0957
1783,7.5638
1784,11.9342
1785,13.9479
1786,114.6211
1787,89.6751
1788,12.9908
1789,10.5473
179,3.0171
1790,8.2074
1791,7.7425
1792,19.6371
1793,21.5604
1794,21.0428
1795,26.6127
1796,34.1778
1797,10.282
1798,9.4735
1799,39.2585
18,3.3056
180,5.0322
1800,10.7414
1801,8.4277
1802,80.9982
1803,78.7297
1804,36.571
1805,21.7007
1806,15.6815
1807,114.3852
1808,24.2718
1809,55.3717
181,18.5959
1810,175.5013
1811,66.1002
1812,102.0568
1813,10.7144
1814,9.7945
1815,54.5732
1816,83.5551
1817,17.7059
1818,21.4619
1819,10.7334
182,5.9103
1820,72.2882
1821,10.2464
1822,9.2147
1823,27.0976
1824,20.6957
1825,24.482
1826,9.3766
1827,10.56
1828,10.1032
1829,6.5478
183,8.2414
1830,25.707
1831,74.5551
1832,9.9873
1833,18.8749
1834,28.9884
1835,7.3888
1836,10.2679
1837,112.8101
1838,11.5942
1839,10.4831
184,5.5477
1840,8.1117
1841,8.9575
1842,47.2666
1843,10.4961
1844,7.4779
1845,34.5624
1846,48.497
1847,12.2657
1848,11.5441
1849,51.0354
185,5.5805
1850,8.6321
1851,15.998
1852,11.2092
1853,12.5543
1854,5.4841
1855,22.2509
1856,8.9331
1857,23.7651
1858,7.6695
1859,15.1669
186,11.2
1860,20.6822
1861,44.5751
1862,40.0941
1863,18.5408
1864,38.2442
1865,27.8668
1866,66.2412
1867,22.9622
1868,15.9068
1869,19.7592
187,7.3207
1870,25.7628
1871,23.9189
1872,19.9642
1873,46.475
1874,13.6006
1875,34.9958
1876,24.9726
1877,40.5864
1878,26.045
1879,18.0018
188,12.7257
1880,11.9165
1881,26.9212
1882,12.438
1883,21.5981
1884,19.6871
1885,21.8873
1886,14.3881
1887,9.1067
1888,7.0582
1889,8.704
189,5.9618
1890,63.9859
1891,20.0127
1892,14.9307
1893,65.7806
1894,10.856
1895,28.4772
1896,24.1808
1897,17.0731
1898,25.4159
1899,20.3241
19,4.5112
190,5.6705
1900,12.0798
1901,14.2174
1902,21.4449
1903,6.0379
1904,28.2563
1905,29.4954
1906,15.3788
1907,28.5677
1908,23.3097
1909,30.1776
191,6.8977
1910,7.1577
1911,8.3521
1912,8.1956
1913,28.4719
1914,58.5568
1915,37.3855
1916,9.9296
1917,8.0114
1918,9.5916
1919,11.7034
192,7.9307
1920,28.8995
1921,8.3356
1922,11.9042
1923,8.6418
1924,17.6038
1925,16.9546
1926,235.8836
1927,27.3629
1928,25.5585
1929,19.6545
193,25.189
1930,69.307
1931,21.8555
1932,9.4592
1933,70.0948
1934,30.1348
1935,12.8901
1936,24.9054
1937,12.1531
1938,9.9239
1939,8.1816
194,2.3919
1940,9.3326
1941,38.2172
1942,6.2591
1943,8.7319
1944,28.6211
1945,56.918
1946,14.4465
1947,7.002
1948,58.6256
1949,26.4158
195,7.9618
1950,9.3094
1951,21.4257
1952,9.4886
1953,24.7299
1954,12.8734
1955,246.8015
1956,11.1944
1957,8.6658
1958,16.5403
1959,5.9242
196,3.3597
1960,28.2849
1961,6.5466
1962,10.8981
1963,11.0929
1964,7.7831
1965,8.6227
1966,22.7942
1967,21.6986
1968,7.4591
1969,34.3701
197,5.7251
1970,9.0662
1971,14.7254
1972,28.1394
1973,18.9244
1974,35.2991
1975,64.1207
1976,4.7637
1977,13.7753
1978,10.0401
1979,5.7685
198,4.0995
1980,9.9101
1981,20.3379
1982,11.2889
1983,18.1091
1984,31.2967
1985,80.9872
1986,19.9105
1987,19.5564
1988,21.349
1989,230.7379
199,3.0663
1990,14.6664
1991,9.7018
1992,16.0085
1993,14.5041
1994,23.5211
1995,77.5774
1996,27.5471
1997,98.6676
1998,17.556
1999,24.6962
2,3.0195
20,6.6588
200,3.0422
2000,21.275
2001,50.4039
2002,8.3726
2003,10.2116
2004,10.2727
2005,19.7755
2006,16.0814
2007,18.0
2008,35.3395
2009,6.5435
201,3.9861
2010,8.5775
2011,17.8303
2012,19.6897
2013,10.7037
2014,150.7648
2015,28.5382
2016,65.6516
2017,12.0024
2018,15.5332
2019,53.3773
202,2.8636
2020,33.5897
2021,118.9774
2022,25.0729
2023,6.6809
2024,16.0901
2025,67.0672
2026,6.4448
2027,22.7582
2028,41.8776
2029,9.0942
203,3.4898
2030,28.5391
2031,23.1816
2032,10.4655
2033,12.5633
2034,9.6875
2035,9.8141
2036,25.511
2037,19.9594
2038,7.529
2039,6.0099
204,2.3971
2040,32.8126
2041,31.6064
2042,23.6542
2043,91.7278
2044,45.4739
2045,48.9034
2046,9.2846
2047,21.4384
2048,12.7019
2049,16.9354
205,8.4218
2050,16.8627
2051,24.384
2052,22.1426
2053,43.7544
2054,114.444
2055,17.4862
2056,18.6352
2057,26.7369
2058,12.3859
2059,14.7128
206,10.249
2060,18.3959
2061,81.3929
2062,6.5139
2063,15.6432
2064,36.0521
2065,32.0741
2066,8.119
2067,7.5595
2068,12.1629
2069,24.1597
207,10.0985
2070,7.2256
2071,11.6232
2072,15.7501
2073,24.9775
2074,28.383
2075,21.2946
2076,26.8793
2077,13.4151
2078,15.6178
2079,13.5233
208,3.0358
2080,19.6362
2081,17.6916
2082,17.3943
2083,7.4863
2084,32.4143
2085,14.2584
2086,46.4861
2087,29.6608
2088,11.2458
2089,44.9895
209,6.7378
2090,7.5265
2091,11.1507
2092,21.2224
2093,9.2262
2094,6.8498
2095,26.3657
2096,16.8314
2097,17.4144
2098,26.2822
2099,23.8297
21,4.0901
210,13.7784
2100,11.075
2101,111.8465
2102,131.0983
2103,52.1651
2104,12.6474
2105,16.9194
2106,26.259
2107,35.6961
2108,109.8409
2109,13.7341
211,13.2135
2110,19.1113
2111,44.2239
2112,9.4498
2113,14.2379
2114,50.9779
2115,9.8772
2116,25.1171
2117,38.28
2118,39.8559
2119,20.5487
212,8.1516
2120,10.198
2121,96.7134
2122,29.9015
2123,47.6213
2124,17.3945
2125,40.5081
2126,26.1118
2127,8.27
2128,7.8094
2129,10.9304
213,7.0623
2130,27.2707
2131,121.7454
2132,36.2032
2133,22.1738
2134,32.7197
2135,36.5387
2136,25.651
2137,16.9638
2138,16.8189
2139,11.9865
214,3.0491
2140,7.7318
2141,49.1338
2142,27.8227
2143,13.1156
2144,19.5933
2145,12.2856
2146,62.2812
2147,9.5633
2148,38.2973
2149,8.067
215,9.7854
2150,25.3392
2151,34.3106
2152,6.4788
2153,40.4429
2154,26.3911
2155,16.4109
2156,15.1414
2157,23.3745
2158,20.3859
2159,19.8594
216,2.3475
2160,25.1643
2161,17.5173
2162,18.9884
2163,24.0499
2164,349.9266
2165,21.697
2166,20.8966
2167,28.4424
2168,14.761
2169,42.8408
217,5.9023
2170,55.8577
2171,15.4433
2172,129.4569
2173,29.2252
2174,18.962
2175,36.4439
2176,45.3837
2177,21.3625
2178,24.3599
2179,52.3658
218,7.8486
2180,42.5604
2181,20.1159
2182,26.1201
2183,45.2379
2184,56.3164
2185,36.4386
2186,7.0017
2187,8.1442
2188,49.8759
2189,27.2379
219,6.7855
2190,26.8492
2191,48.4402
2192,49.5928
2193,73.7474
2194,86.7442
2195,32.7901
2196,12.7548
2197,21.9707
2198,8.8687
2199,11.5774
22,1.6871
220,6.1051
2200,110.3753
2201,21.6728
2202,86.879
2203,7.7282
2204,16.0274
2205,13.0944
2206,94.0276
2207,45.4232
2208,18.1732
2209,50.9052
221,4.2674
2210,21.4615
2211,17.7104
2212,15.047
2213,22.3448
2214,30.7203
2215,8.7708
2216,26.8354
2217,13.8041
2218,22.0695
2219,15.7152
222,2.314
2220,8.15
2221,39.5185
2222,120.4798
2223,235.9639
2224,20.1567
2225,31.9908
2226,84.0731
2227,144.0863
2228,28.1277
2229,15.1324
223,6.9588
2230,16.3337
2231,17.8024
2232,25.7426
2233,19.1475
2234,24.6948
2235,19.1184
2236,11.7672
2237,57.3562
2238,44.0825
2239,11.3571
224,10.6632
2240,8.1007
2241,120.2448
2242,14.3152
2243,39.7178
2244,13.1578
2245,15.7645
2246,15.4738
2247,14.8875
2248,18.2554
2249,28.6989
225,1.7287
2250,19.9648
2251,13.4115
2252,8.5342
2253,103.3637
2254,21.2329
2255,44.8062
2256,47.1967
2257,13.5481
2258,49.8165
2259,30.5484
226,3.9941
2260,23.7546
2261,13.9135
2262,49.8084
2263,20.7889
2264,10.1716
2265,9.9282
2266,18.8145
2267,14.6237
2268,34.9487
2269,12.647
227,35.4097
2270,10.5155
2271,16.6029
2272,19.0593
2273,12.9003
2274,29.2057
2275,13.3483
2276,14.3051
2277,7.0759
2278,16.0672
2279,21.6268
228,3.8579
2280,15.116
2281,11.4681
2282,33.485
2283,190.2241
2284,35.4705
2285,13.449
2286,24.2762
2287,18.7964
2288,22.3833
2289,26.8273
229,4.7173
2290,36.4484
2291,8.5703
2292,11.3359
2293,86.4094
2294,46.8818
2295,310.4081
2296,33.9405
2297,28.7649
2298,45.2621
2299,9.7629
23,2.603
230,6.0139
2300,72.0549
2301,11.1895
2302,7.7018
2303,24.514
2304,21.326
2305,22.6689
2306,20.3954
2307,162.1578
2308,25.1992
2309,15.5454
231,2.453
2310,71.4334
2311,41.4257
2312,47.771
2313,37.2406
2314,20.6131
2315,358.7051
2316,11.7946
2317,50.407
2318,23.96
2319,9.6045
232,3.0158
2320,43.0945
2321,17.2016
2322,47.3239
2323,44.504
2324,27.8847
2325,18.9949
2326,16.9169
2327,23.9116
2328,25.5988
2329,31.5985
233,2.3653
2330,17.2146
2331,29.3482
2332,31.2325
2333,13.2332
2334,29.037
2335,22.6219
2336,91.4713
2337,43.4118
2338,17.592
2339,8.55
234,2.9145
2340,33.7553
2341,16.8049
2342,61.8316
2343,31.2623
2344,59.8943
2345,126.7383
2346,52.0427
2347,70.414
2348,133.9558
2349,42.6734
235,3.7895
2350,91.5575
2351,52.9863
2352,16.9788
2353,59.4981
2354,10.2656
2355,28.8585
2356,25.7749
2357,43.4549
2358,45.3909
2359,186.2899
236,4.4065
2360,18.4239
2361,31.4129
2362,31.3959
2363,13.1462
2364,30.4425
2365,21.32
2366,27.7055
2367,24.9501
2368,12.5731
2369,33.409
237,3.6607
2370,19.2418
2371,120.5063
2372,29.2618
2373,21.2249
2374,11.9018
2375,156.2315
2376,78.8687
2377,9.6645
2378,34.5991
2379,75.2421
238,4.6993
2380,12.947
2381,12.8437
2382,16.1027
2383,26.0151
2384,12.9225
2385,34.5209
2386,47.275
2387,14.4499
2388,42.5778
2389,25.7152
239,2.7713
2390,32.5569
2391,9.2344
2392,30.1889
2393,31.0071
2394,18.8202
2395,29.8436
2396,17.0092
2397,25.1161
2398,7.0308
2399,25.8383
24,7.9759
240,1.9383
2400,11.8647
2401,490.9419
2402,112.0015
2403,13.0752
2404,122.3178
2405,97.1538
2406,20.0393
2407,37.3317
2408,85.9021
2409,46.7885
241,8.2087
2410,64.1723
2411,37.5991
2412,19.1265
2413,57.6444
2414,27.9125
2415,44.6887
2416,14.4873
2417,15.3588
2418,12.3094
2419,24.2821
242,26.898
2420,48.7951
2421,52.5432
2422,41.8067
2423,8.7184
2424,38.6995
2425,35.9395
2426,25.676
2427,7.756
2428,25.9167
2429,24.8155
243,4.9022
2430,37.2472
2431,18.4613
2432,27.5701
2433,19.8032
2434,47.3969
2435,16.6061
2436,27.9805
2437,16.3997
2438,10.7657
2439,26.6038
244,3.1627
2440,48.4966
2441,9.9163
2442,19.8351
2443,35.2933
2444,18.4765
2445,29.2026
2446,72.9233
2447,98.8715
2448,37.7125
2449,20.0304
245,14.1796
2450,12.6663
2451,13.6336
2452,22.2191
2453,17.8172
2454,79.2411
2455,53.5766
2456,21.0937
2457,28.5323
2458,20.7116
2459,20.3194
246,20.7102
2460,6.5334
2461,41.7714
2462,18.0273
2463,48.2881
2464,30.7989
2465,25.1269
2466,22.4154
2467,60.1898
2468,34.9869
2469,87.9922
247,5.1243
2470,47.0264
2471,34.863
2472,14.731
2473,49.9789
2474,10.3337
2475,61.1606
2476,30.0108
2477,48.9685
2478,38.5263
2479,27.8716
248,13.8259
2480,85.9215
2481,115.6592
2482,15.1406
2483,62.1142
2484,48.9157
2485,65.443
2486,16.5415
2487,11.832
2488,15.1803
2489,38.8763
249,9.3621
2490,55.1304
2491,20.1373
2492,14.171
2493,26.2805
2494,16.1554
2495,42.7139
2496,25.4135
2497,46.4833
2498,79.1679
2499,45.3458
25,2.0286
250,11.2782
2500,10.8628
2501,17.5508
2502,39.5341
2503,19.2877
2504,30.9581
2505,13.0578
2506,27.0271
2507,22.0754
2508,12.7314
2509,15.4962
251,2.4046
2510,31.3678
2511,18.0495
2512,18.9718
2513,25.0489
2514,11.2075
2515,20.2715
2516,31.875
2517,20.3975
2518,30.7216
2519,39.758
252,7.8948
2520,13.1782
2521,62.2063
2522,33.2916
2523,55.0478
2524,53.8728
2525,23.0379
2526,47.6895
2527,42.8784
2528,63.2977
2529,136.3797
253,15.7418
2530,14.1702
2531,24.2241
2532,52.6238
2533,75.7161
2534,20.0884
2535,35.7357
2536,35.8143
2537,43.7381
2538,20.2707
2539,18.6711
254,7.3529
2540,19.6764
2541,65.0972
2542,20.808
2543,12.3389
2544,73.1278
2545,21.471
2546,7.9638
2547,19.2907
2548,23.5639
2549,8.9137
255,6.5777
2550,8.5577
2551,46.3504
2552,30.137
2553,25.2452
2554,48.0324
2555,27.9138
2556,121.1868
2557,28.3874
2558,13.8927
2559,17.1193
256,15.685
2560,11.4775
2561,19.8684
2562,27.2767
2563,39.3217
2564,18.8822
2565,18.445
2566,46.2341
2567,14.5918
2568,31.8506
2569,76.7911
257,7.653
2570,59.2728
2571,24.1819
2572,23.3771
2573,38.5451
2574,14.2085
2575,146.7538
2576,25.4899
2577,24.0083
2578,38.027
2579,9.1169
258,75.473
2580,7.1327
2581,26.632
2582,34.3142
2583,13.8868
2584,16.6711
2585,29.2341
2586,39.6173
2587,13.4023
2588,16.1495
2589,77.8315
259,2.6449
2590,40.3983
2591,15.1226
2592,55.9089
2593,29.3525
2594,46.9878
2595,172.3743
2596,37.553
2597,23.7974
2598,20.341
2599,15.0267
26,3.1042
260,5.2469
2600,34.4467
2601,32.4438
2602,34.1588
2603,36.4345
2604,26.8547
2605,13.264
2606,9.9544
2607,53.2181
2608,36.5689
