File Name,Max Deformation Y,X,Y,Z
1355,0.15301,-3983.0,57.15,0.0
1356,9.3925,-4669.0,57.15,0.0
1357,22.162,-4457.0,57.15,0.0
1358,0.50572,-2362.0,57.15,0.0
1359,0.14427,-2378.0,57.15,0.0
136,194.5,-3857.0,30.15,0.0
1360,7.7403,-1402.0,57.15,0.0
1361,0.15095,-697.0,0.0,-57.15
1362,10.09,-922.0,57.15,0.0
1363,15.654,-727.0,0.0,-57.15
1364,8.6262,-864.0,57.15,0.0
1365,5.3718,-2912.0,57.15,0.0
1366,13.57,-2351.0,57.15,0.0
1367,6.4148,-1250.0,57.15,0.0
1368,0.52059,-1360.0,0.0,-57.15
1369,4.9758,-1671.0,57.15,0.0
137,12.586,-1941.0,30.15,0.0
1370,2.4023,-1502.0,57.15,0.0
1371,1.6485,-2970.0,57.15,0.0
1372,17.051,-1465.0,57.15,0.0
1373,3.3965,-4376.0,57.15,0.0
1374,3.0009,-2439.0,57.15,0.0
1375,9.1054,-4566.0,57.15,0.0
1376,0.10481,-525.0,0.0,-57.15
1377,0.29263,-3462.0,57.15,0.0
1378,9.1706,-2181.0,57.15,0.0
1379,3.9829,-2627.0,57.15,0.0
138,92.246,-2528.0,30.15,0.0
1380,7.7063,-4070.0,0.0,-57.15
1381,7.2308,-4107.0,57.15,0.0
1382,10.633,-1541.0,57.15,0.0
1383,10.73,-4392.0,57.15,0.0
1384,3.6576,-4853.0,57.15,0.0
1385,3.7034,-4836.0,57.15,0.0
1386,1.9502,-4347.0,57.15,0.0
1387,0.41094,-1602.0,57.15,0.0
1388,11.474,-2982.0,57.15,0.0
1389,5.8617,-2452.0,57.15,0.0
139,109.08,-614.0,30.15,0.0
1390,2.6757,-2670.0,57.15,0.0
1391,1.16,-1782.0,57.15,0.0
1392,3.9005,-4220.0,57.15,0.0
1393,5.3266,-1217.0,57.15,0.0
1394,1.2452,-2936.0,57.15,0.0
1395,1.2624,-585.0,57.15,0.0
1396,8.2703,-1091.0,57.15,0.0
1397,9.6888,-3098.0,57.15,0.0
1398,0.15201,-1442.0,0.0,-57.15
1399,3.3039,-2444.0,57.15,0.0
14,343.65,-4880.0,30.15,0.0
140,0.77008,-3289.0,30.15,0.0
1400,9.7937,-2042.0,57.15,0.0
1401,2.1282,-1385.0,57.15,0.0
1402,0.35194,-2687.0,57.15,0.0
1403,2.8456,-1140.0,57.15,0.0
1404,7.1217,-4629.0,57.15,0.0
1405,11.769,-1680.0,57.15,0.0
1406,18.889,-4933.0,57.15,0.0
1407,2.9021,-2800.0,57.15,0.0
1408,8.5353,-3383.0,57.15,0.0
1409,8.4166,-572.0,57.15,0.0
141,3.1003,-3190.0,30.15,0.0
1410,14.441,-4738.0,57.15,0.0
1411,3.0705,-324.0,57.15,0.0
1412,0.17427,-4608.0,57.15,0.0
1413,7.0981,-1824.0,0.0,-57.15
1414,6.3446,-4695.0,57.15,0.0
1415,3.8554,-4329.0,57.15,0.0
1416,1.0403,-3827.0,57.15,0.0
1417,6.0166,-4143.0,57.15,0.0
1418,3.7855,-4111.0,57.15,0.0
1419,1.6557,-3198.0,57.15,0.0
142,174.54,-822.0,30.15,0.0
1420,5.1514,-3220.0,57.15,0.0
1421,18.805,-4208.0,57.15,0.0
1422,2.1154,-3619.0,57.15,0.0
1423,0.26385,-1856.0,57.15,0.0
1424,11.014,-1669.0,57.15,0.0
1425,8.9613,-4977.0,57.15,0.0
1426,1.7187,-2677.0,57.15,0.0
1427,0.070444,-607.0,0.0,-57.15
1428,0.93585,-879.0,57.15,0.0
1429,6.1217,-2341.0,57.15,0.0
143,104.21,-1047.0,30.15,0.0
1430,3.4938,-2544.0,57.15,0.0
1431,14.346,-4614.0,57.15,0.0
1432,9.9306,-1245.0,57.15,0.0
1433,11.463,-3128.0,57.15,0.0
1434,0.57258,-839.0,57.15,0.0
1435,12.992,-2165.0,57.15,0.0
1436,2.7169,-1758.0,57.15,0.0
1437,0.009825,-639.0,0.0,-57.15
1438,12.435,-2672.0,57.15,0.0
1439,0.079415,-1194.0,0.0,-57.15
144,175.84,-4200.0,30.15,0.0
1440,2.8346,-4756.0,57.15,0.0
1441,3.1587,-3654.0,70.65,0.0
1442,3.3982,-1699.0,70.65,0.0
1443,13.721,-3408.0,70.65,0.0
1444,0.13891,-4821.0,70.65,0.0
1445,14.822,-4964.0,70.65,0.0
1446,5.5308,-758.0,-70.65,0.0
1447,8.1537,-4834.0,70.65,0.0
1448,3.6652,-3558.0,70.65,0.0
1449,9.0947,-4600.0,70.65,0.0
145,191.82,-2726.0,30.15,0.0
1450,7.2705,-2775.0,70.65,0.0
1451,2.1284,-939.0,70.65,0.0
1452,10.305,-4885.0,70.65,0.0
1453,0.28191,-2600.0,0.0,-70.65
1454,2.975,-2693.0,70.65,0.0
1455,0.9998,-4413.0,0.0,-70.65
1456,6.3807,-1177.0,70.65,0.0
1457,1.7295,-1208.0,70.65,0.0
1458,6.7949,-4975.0,70.65,0.0
1459,3.367,-633.0,70.65,0.0
146,6.6298,-1033.0,30.15,0.0
1460,3.2468,-3740.0,70.65,0.0
1461,8.814,-3340.0,0.0,-70.65
1462,0.05023,-1027.0,70.65,0.0
1463,0.63994,-1548.0,0.0,-70.65
1464,0.050008,-2736.0,0.0,-70.65
1465,1.9648,-302.0,70.65,0.0
1466,7.8689,-3154.0,0.0,-70.65
1467,11.598,-3347.0,70.65,0.0
1468,0.68988,-723.0,0.0,-70.65
1469,0.39651,-1595.0,70.65,0.0
147,3.6667,-2394.0,30.15,0.0
1470,2.0273,-1382.0,0.0,-70.65
1471,12.544,-3989.0,70.65,0.0
1472,0.11345,-1988.0,70.65,0.0
1473,1.0029,-4206.0,70.65,0.0
1474,8.2139,-3023.0,70.65,0.0
1475,6.7369,-881.0,70.65,0.0
1476,2.0419,-931.0,70.65,0.0
1477,0.07133,-1758.0,0.0,-70.65
1478,1.9201,-2018.0,70.65,0.0
1479,1.8713,-4125.0,70.65,0.0
148,135.04,-2725.0,30.15,0.0
1480,2.3165,-1811.0,70.65,0.0
1481,3.8006,-1120.0,70.65,0.0
1482,0.30085,-4443.0,0.0,-70.65
1483,11.674,-4353.0,70.65,0.0
1484,8.0902,-1117.0,70.65,0.0
1485,5.8285,-2440.0,0.0,-70.65
1486,3.2799,-2107.0,70.65,0.0
1487,0.065015,-1132.0,70.65,0.0
1488,10.167,-2150.0,70.65,0.0
1489,2.2835,-2689.0,70.65,0.0
149,71.172,-4130.0,30.15,0.0
1490,10.172,-1363.0,70.65,0.0
1491,0.49356,-2759.0,0.0,-70.65
1492,3.6101,-3118.0,0.0,-70.65
1493,1.8123,-1717.0,70.65,0.0
1494,2.6329,-1962.0,0.0,-70.65
1495,0.060842,-486.0,-59.821,-37.588
1496,2.3516,-652.0,-70.65,0.0
1497,8.4822,-1931.0,70.65,0.0
1498,5.5623,-555.0,-70.65,0.0
1499,1.2543,-801.0,-70.65,0.0
15,190.41,-2612.0,30.15,0.0
150,119.41,-1963.0,30.15,0.0
1500,8.1717,-673.0,-70.65,0.0
1501,7.3492,-1941.0,70.65,0.0
1502,5.3966,-1400.0,70.65,0.0
1503,9.4872,-3271.0,70.65,0.0
1504,2.9464,-4391.0,70.65,0.0
1505,6.5245,-936.0,70.65,0.0
1506,5.0418,-2690.0,70.65,0.0
1507,7.7796,-744.0,70.65,0.0
1508,1.0516,-1626.0,0.0,-70.65
1509,7.5104,-4412.0,70.65,0.0
151,30.737,-921.0,30.15,0.0
1510,0.19231,-1828.0,0.0,-70.65
1511,13.185,-4053.0,70.65,0.0
1512,1.7337,-2794.0,70.65,0.0
1513,9.8317,-1135.0,0.0,-70.65
1514,10.705,-3809.0,70.65,0.0
1515,0.28433,-1991.0,0.0,-70.65
1516,8.1974,-1398.0,70.65,0.0
1517,1.142,-4334.0,70.65,0.0
1518,4.3883,-441.0,70.65,0.0
1519,0.5509,-1052.0,70.65,0.0
152,10.385,-1206.0,30.15,0.0
1520,12.487,-4802.0,70.65,0.0
1521,0.92305,-624.0,-68.879,-15.721
1522,8.2073,-3108.0,70.65,0.0
1523,0.066242,-3140.0,0.0,-70.65
1524,0.22448,-3655.0,0.0,-70.65
1525,6.4115,-1163.0,70.65,0.0
1526,0.02945,-1632.0,0.0,-70.65
1527,0.3989,-4708.0,70.65,0.0
1528,3.7914,-4936.0,70.65,0.0
1529,0.13211,-3472.0,0.0,-70.65
153,18.359,-991.0,30.15,0.0
1530,11.243,-2755.0,70.65,0.0
1531,0.53385,-3701.0,70.65,0.0
1532,0.038659,-3213.0,70.65,0.0
1533,8.114,-4347.0,70.65,0.0
1534,1.5931,-3785.0,70.65,0.0
1535,3.0493,-3944.0,70.65,0.0
1536,1.0274,-3237.0,70.65,0.0
1537,1.5891,-4792.0,70.65,0.0
1538,1.2804,-4403.0,70.65,0.0
1539,3.8826,-3198.0,70.65,0.0
154,59.601,-535.0,30.15,0.0
1540,3.7935,-3891.0,0.0,-70.65
1541,16.41,-3897.0,70.65,0.0
1542,12.12,-2683.0,70.65,0.0
1543,5.5536,-3176.0,70.65,0.0
1544,0.34401,-4875.0,0.0,-70.65
1545,12.37,-4640.0,70.65,0.0
1546,1.7366,-2510.0,70.65,0.0
1547,2.6775,-1727.0,70.65,0.0
1548,0.21892,-1067.0,70.65,0.0
1549,0.34507,-4686.0,70.65,0.0
155,104.36,-1693.0,30.15,0.0
1550,8.7294,-3122.0,70.65,0.0
1551,15.156,-3205.0,70.65,0.0
1552,0.85396,-4197.0,0.0,-70.65
1553,0.34652,-2082.0,0.0,-70.65
1554,18.314,-3921.0,70.65,0.0
1555,3.2016,-2529.0,0.0,-70.65
1556,10.778,-3992.0,70.65,0.0
1557,8.4819,-1352.0,70.65,0.0
1558,7.4832,-4495.0,70.65,0.0
1559,11.494,-3787.0,70.65,0.0
156,232.31,-2343.0,30.15,0.0
1560,2.6982,-3155.0,70.65,0.0
1561,0.2735,-3697.0,70.65,0.0
1562,0.69327,-1731.0,70.65,0.0
1563,7.7364,-4129.0,70.65,0.0
1564,6.562,-976.0,70.65,0.0
1565,0.046335,-2137.0,70.65,0.0
1566,1.6537,-2777.0,0.0,-70.65
1567,3.8457,-3699.0,70.65,0.0
1568,5.0056,-1873.0,70.65,0.0
1569,2.5897,-1729.0,70.65,0.0
157,131.48,-3505.0,30.15,0.0
1570,0.16431,-3546.0,70.65,0.0
1571,5.7472,-1605.0,70.65,0.0
1572,3.9728,-2612.0,70.65,0.0
1573,2.5706,-2731.0,70.65,0.0
1574,1.2648,-1833.0,70.65,0.0
1575,2.2064,-4887.0,0.0,-70.65
1576,0.072105,-3526.0,70.65,0.0
1577,0.13322,-1820.0,70.65,0.0
1578,0.20827,-1132.0,70.65,0.0
1579,2.3608,-1231.0,70.65,0.0
158,39.702,-1568.0,30.15,0.0
