File Name,Frequency
1465,6.5962
1466,3.7819
1467,3.6527
1468,4.7951
1469,4.4067
147,2.1717
1470,4.1675
1471,5.6561
1472,7.6001
1473,6.1483
1474,5.7897
1475,7.2687
1476,6.0351
1477,6.5331
1478,5.196
1479,4.9701
148,1.8617
1480,5.2786
1481,4.7208
1482,4.5631
1483,3.9909
1484,4.5641
1485,4.1289
1486,5.542
1487,8.104
1488,5.3414
1489,5.3682
149,1.8433
1490,5.696
1491,4.6691
1492,4.2795
1493,4.6485
1494,4.522
1495,7.2255
1496,4.4016
1497,3.5919
1498,4.4296
1499,4.2819
15,2.7686
150,1.9483
1500,4.1478
1501,7.702
1502,8.5238
1503,6.9875
1504,7.1017
1505,9.2306
1506,6.708
1507,8.4826
1508,7.776
1509,6.5182
151,3.2016
1510,8.6781
1511,5.7452
1512,6.0931
1513,6.7029
1514,5.8142
1515,7.2162
1516,6.1572
1517,5.7851
1518,7.913
1519,7.2103
152,3.1849
1520,5.3846
1521,6.0723
1522,4.5303
1523,5.5464
1524,5.2002
1525,5.2488
1526,5.1811
1527,4.1262
1528,3.7015
1529,4.4467
153,3.2044
1530,3.668
1531,6.3734
1532,7.4098
1533,5.7557
1534,5.9522
1535,5.8051
1536,5.0948
1537,5.0097
1538,5.0744
1539,4.8758
154,3.5496
1540,4.8621
1541,3.8555
1542,3.9557
1543,4.0402
1544,4.6166
1545,3.981
1546,5.4568
1547,5.7722
1548,7.3254
1549,5.9586
155,2.7419
1550,5.2205
1551,4.0644
1552,4.5328
1553,4.913
1554,4.0065
1555,4.3573
1556,3.4333
1557,3.7643
1558,3.452
1559,3.4181
156,2.1412
1560,3.4855
1561,8.1431
1562,8.5557
1563,7.0017
1564,8.7616
1565,10.1072
1566,6.8973
1567,6.7188
1568,7.4323
1569,7.6178
157,2.1888
1570,7.8966
1571,6.8674
1572,6.4221
1573,6.2915
1574,6.8939
1575,6.2451
1576,7.1399
1577,7.5839
1578,8.1582
1579,7.0576
158,2.4792
1580,6.6424
1581,8.7415
1582,4.9848
1583,4.6287
1584,4.9241
1585,5.1719
1586,4.0547
1587,4.6152
1588,4.4231
1589,4.34
159,2.7182
1590,4.5982
1591,6.5011
1592,7.0673
1593,7.1758
1594,7.5811
1595,5.8894
1596,5.2916
1597,5.2391
1598,6.5489
1599,5.2474
16,2.8454
160,2.2455
1600,6.5957
1601,5.3789
1602,4.7671
1603,5.1898
1604,4.7871
1605,4.6129
1606,7.257
1607,5.8287
1608,5.463
1609,5.7783
161,2.6169
1610,6.0243
1611,4.6347
1612,5.5977
1613,4.4766
1614,4.7215
1615,5.1605
1616,5.3858
1617,4.0454
1618,4.885
1619,4.39
162,2.9344
1620,3.6553
1621,7.4046
1622,7.782
1623,15.5946
1624,6.5256
1625,7.6281
1626,8.404
1627,7.3102
1628,8.0504
1629,6.86
163,2.292
1630,7.669
1631,15.1324
1632,5.9942
1633,7.575
1634,6.1531
1635,6.4372
1636,7.5503
1637,5.8435
1638,5.7751
1639,6.2885
164,1.9202
1640,5.8884
1641,5.3043
1642,6.1156
1643,5.0955
1644,4.9344
1645,4.7364
1646,4.283
1647,4.7518
1648,4.366
1649,4.397
165,2.8763
1650,4.7565
1651,8.9911
1652,6.9022
1653,6.1547
1654,6.5035
1655,7.4563
1656,5.5463
1657,4.8873
1658,5.4099
1659,5.3978
166,2.2854
1660,5.2377
1661,4.6114
1662,4.4345
1663,4.5754
1664,4.1827
1665,4.6207
1666,7.9247
1667,5.5891
1668,6.5145
1669,5.7281
167,2.2332
1670,5.5714
1671,4.6022
1672,9.1259
1673,4.9973
1674,4.7775
1675,4.998
1676,3.6799
1677,4.0638
1678,3.954
1679,3.8981
168,2.2768
1680,4.5578
1681,7.6532
1682,7.1587
1683,8.9402
1684,7.107
1685,9.0907
1686,9.1843
1687,9.1306
1688,6.7445
1689,7.1498
169,2.5719
1690,10.3326
1691,7.6111
1692,6.0195
1693,6.3604
1694,6.3649
1695,6.5243
1696,7.7803
1697,7.7581
1698,5.9491
1699,7.1633
17,2.5676
170,2.6967
1700,6.1801
1701,6.8961
1702,6.131
1703,5.3698
1704,5.3805
1705,8.0551
1706,5.5235
1707,4.4498
1708,6.1038
1709,6.2481
171,2.0044
1710,4.6803
1711,5.887
1712,6.8424
1713,7.2723
1714,7.0886
1715,7.207
1716,5.6644
1717,5.7269
1718,5.8264
1719,11.2204
172,2.2979
1720,5.4079
1721,4.9883
1722,4.9838
1723,5.1691
1724,7.4733
1725,4.9213
1726,6.1473
1727,10.6761
1728,7.4484
1729,8.8067
173,1.9974
1730,9.4147
1731,7.0103
1732,5.5641
1733,5.9531
1734,5.8621
1735,5.0828
1736,5.3484
1737,4.7271
1738,4.462
1739,4.498
174,2.1872
1740,4.5346
1741,13.5377
1742,7.9414
1743,8.0997
1744,9.8283
1745,8.3983
1746,9.4968
1747,10.4018
1748,18.8699
1749,8.5686
175,1.9592
1750,11.916
1751,7.7113
1752,8.2117
1753,6.9728
1754,7.2381
1755,6.9209
1756,6.8338
1757,7.5664
1758,7.0646
1759,8.1205
176,1.7238
1760,8.0315
1761,5.3463
1762,7.4067
1763,5.9876
1764,5.6514
1765,5.6406
1766,4.3902
1767,4.4063
1768,5.9493
1769,6.1507
177,1.9953
1770,6.1028
1771,6.9143
1772,11.6757
1773,6.7864
1774,8.7188
1775,7.6448
1776,6.0738
1777,7.1969
1778,7.1541
1779,7.805
178,1.7379
1780,5.9764
1781,4.8205
1782,5.0271
1783,4.7983
1784,4.9175
1785,5.0787
1786,10.9769
1787,9.487
1788,6.4491
1789,6.2952
179,1.7304
1790,6.2328
1791,5.2494
1792,5.9405
1793,6.2393
1794,6.3113
1795,6.0092
1796,5.2032
1797,4.2268
1798,4.2157
1799,5.6291
18,2.2177
180,1.8394
1800,4.2691
1801,8.1562
1802,11.8401
1803,11.6333
1804,12.16
1805,8.9376
1806,7.9978
1807,12.6573
1808,10.3353
1809,9.9976
181,4.1679
1810,14.4077
1811,9.9286
1812,12.3102
1813,7.1401
1814,7.0991
1815,9.3286
1816,9.9471
1817,7.0963
1818,7.6412
1819,6.6491
182,2.9787
1820,9.3484
1821,5.6495
1822,5.6128
1823,6.5673
1824,6.3455
1825,7.0885
1826,4.4984
1827,4.4583
1828,4.4579
1829,4.2993
183,3.137
1830,5.2962
1831,9.5735
1832,6.929
1833,7.4922
1834,8.0547
1835,6.6194
1836,5.9449
1837,10.4634
1838,6.0972
1839,5.9911
184,3.0741
1840,5.8721
1841,4.8107
1842,6.5646
1843,4.881
1844,4.7785
1845,5.9348
1846,8.37
1847,6.3883
1848,6.4559
1849,8.2028
185,2.8941
1850,6.2492
1851,5.4843
1852,5.3342
1853,5.3421
1854,5.1994
1855,6.2332
1856,4.2286
1857,4.788
1858,4.1077
1859,4.5618
186,3.7516
1860,4.8156
1861,10.2254
1862,9.7077
1863,8.5975
1864,11.8108
1865,10.0907
1866,10.6632
1867,9.9128
1868,8.1774
1869,8.4061
187,3.1383
1870,8.8669
1871,9.0516
1872,8.1831
1873,9.0966
1874,7.563
1875,8.5095
1876,9.3374
1877,8.7009
1878,8.3022
1879,7.5891
188,4.1373
1880,7.0827
1881,6.8354
1882,6.1834
1883,7.0407
1884,6.4614
1885,7.4564
1886,5.2857
1887,5.0588
1888,4.9583
1889,4.9802
189,2.9091
1890,8.0304
1891,8.2653
1892,7.7102
1893,9.7329
1894,7.3402
1895,8.4999
1896,8.271
1897,6.7615
1898,7.0949
1899,7.1635
19,2.3216
190,2.9276
1900,6.5882
1901,5.5192
1902,5.9834
1903,5.3393
1904,6.2139
1905,7.0913
1906,6.9668
1907,7.8923
1908,7.3611
1909,8.1051
191,3.2173
1910,6.6744
1911,5.8426
1912,5.8196
1913,6.798
1914,7.9047
1915,8.5145
1916,4.7861
1917,4.6759
1918,4.7699
1919,4.7624
192,3.3009
1920,5.5517
1921,7.9586
1922,8.4797
1923,8.3323
1924,8.7533
1925,8.6255
1926,16.9902
1927,11.7917
1928,8.5689
1929,8.6683
193,3.96
1930,10.8919
1931,9.1836
1932,7.4503
1933,10.2789
1934,8.7352
1935,7.5315
1936,8.6264
1937,7.1026
1938,6.9662
1939,7.0189
194,2.6009
1940,6.8842
1941,7.3949
1942,6.0323
1943,6.1115
1944,7.2751
1945,8.0663
1946,5.4118
1947,4.9275
1948,6.8233
1949,5.779
195,3.3472
1950,5.0572
1951,8.3995
1952,7.258
1953,7.768
1954,7.3426
1955,15.4069
1956,6.5622
1957,6.4258
1958,6.9181
1959,6.1701
196,2.3211
1960,7.231
1961,5.3621
1962,5.4107
1963,5.514
1964,5.3717
1965,5.3176
1966,8.4104
1967,7.2991
1968,6.5918
1969,7.8594
197,2.5382
1970,6.7724
1971,6.1545
1972,7.568
1973,6.6863
1974,8.4117
1975,8.0722
1976,4.5948
1977,5.1259
1978,4.7633
1979,4.5918
198,2.3441
1980,4.6928
1981,8.4326
1982,8.1771
1983,9.3485
1984,9.5923
1985,11.4825
1986,8.3844
1987,8.9608
1988,9.3654
1989,17.31
199,2.3406
1990,8.4767
1991,7.2893
1992,7.9027
1993,7.7706
1994,9.0844
1995,11.65
1996,10.6012
1997,11.3306
1998,7.5742
1999,7.7337
2,2.7602
20,2.3385
200,2.215
2000,7.6112
2001,8.516
2002,6.6129
2003,6.6525
2004,6.6528
2005,7.3289
2006,6.2736
2007,6.4847
2008,7.8391
2009,5.5147
201,2.0762
2010,5.6713
2011,8.1269
2012,7.7009
2013,7.442
2014,13.6124
2015,8.1361
2016,9.6274
2017,6.9715
2018,7.2055
2019,8.9679
202,2.0523
2020,7.9528
2021,11.5372
2022,7.1895
2023,5.965
2024,6.1888
2025,8.8155
2026,6.6411
2027,9.1124
2028,10.5223
2029,6.8886
203,2.0613
2030,9.7518
2031,7.0697
2032,6.4174
2033,6.6042
2034,6.4091
2035,6.4078
2036,6.0879
2037,5.9805
2038,5.3641
2039,5.1993
204,2.0503
2040,6.6259
2041,11.5042
2042,11.285
2043,14.7483
2044,15.0686
2045,14.8279
2046,9.8824
2047,11.1645
2048,9.9429
2049,10.4603
205,2.5338
2050,10.4626
2051,10.4921
2052,9.877
2053,10.8031
2054,14.4955
2055,9.7939
2056,8.9251
2057,9.9137
2058,8.5059
2059,8.6231
206,2.1694
2060,9.0398
2061,10.687
2062,6.9194
2063,7.4615
2064,8.4507
2065,8.1801
2066,5.5558
2067,5.6399
2068,5.7153
2069,6.3371
207,2.1255
2070,5.6146
2071,8.8994
2072,9.0539
2073,9.8038
2074,10.2913
2075,9.4005
2076,8.9604
2077,7.8965
2078,8.0165
2079,7.9001
208,1.8331
2080,8.1431
2081,6.4123
2082,6.6352
2083,5.8024
2084,7.5419
2085,6.5044
2086,9.7926
2087,9.3066
2088,7.9937
2089,9.655
209,1.9652
2090,7.779
2091,6.9208
2092,7.6686
2093,6.8411
2094,6.6163
2095,8.0554
2096,5.7262
2097,5.5281
2098,6.0056
2099,5.8503
21,1.9689
210,2.4051
2100,5.277
2101,15.7732
2102,16.8736
2103,13.6845
2104,10.9182
2105,10.9872
2106,10.7541
2107,13.3194
2108,15.4192
2109,10.3531
211,3.0965
2110,10.489
2111,12.8367
2112,9.4002
2113,9.593
2114,13.7469
2115,9.243
2116,9.1964
2117,10.248
2118,9.7068
2119,8.7011
212,2.9426
2120,8.1951
2121,11.2571
2122,8.7235
2123,8.9977
2124,7.4547
2125,8.6309
2126,6.9506
2127,5.6429
2128,5.635
2129,5.7313
213,2.8221
2130,6.4426
2131,14.3521
2132,9.8375
2133,9.3007
2134,9.9533
2135,10.2437
2136,8.5658
2137,8.1514
2138,8.0617
2139,7.8541
214,2.4086
2140,7.5608
2141,7.9389
2142,6.9372
2143,6.2317
2144,6.755
2145,6.2346
2146,10.4699
2147,7.9942
2148,9.3859
2149,7.853
215,2.9494
2150,8.8268
2151,8.6628
2152,6.537
2153,8.2212
2154,7.5785
2155,7.1178
2156,5.4807
2157,5.9597
2158,5.7472
2159,5.9415
216,2.1195
2160,6.1691
2161,11.1492
2162,11.34
2163,11.5996
2164,26.0859
2165,11.8722
2166,10.8935
2167,13.5962
2168,10.5958
2169,12.7323
217,2.4021
2170,12.472
2171,10.0769
2172,15.0902
2173,11.8776
2174,10.103
2175,10.8207
2176,13.6223
2177,9.9268
2178,10.0272
2179,13.2943
218,2.3535
2180,10.3667
2181,8.2936
2182,9.4292
2183,9.637
2184,10.2167
2185,9.143
2186,6.1822
2187,6.4295
2188,8.3019
2189,7.1395
219,2.4812
2190,7.1053
2191,11.5445
2192,11.2585
2193,12.2584
2194,14.4508
2195,10.5152
2196,8.3094
2197,8.8395
2198,8.4587
2199,8.5685
22,1.8164
220,2.2577
2200,12.8266
2201,7.7833
2202,10.2513
2203,6.9446
2204,7.1792
2205,7.0349
2206,13.1078
2207,10.2062
2208,9.1857
2209,11.0071
221,1.9985
2210,9.0988
2211,8.0913
2212,7.7383
2213,8.539
2214,8.4787
2215,7.4812
2216,7.143
2217,6.1067
2218,6.6805
2219,6.2187
222,1.9765
2220,5.685
2221,13.9693
2222,16.6476
2223,20.927
2224,11.1829
2225,13.3006
2226,14.1912
2227,17.463
2228,11.4758
2229,10.6818
223,2.3002
2230,10.5235
2231,10.2669
2232,10.6325
2233,10.2401
2234,11.1281
2235,10.1041
2236,9.0876
2237,13.3339
2238,10.4962
2239,9.0375
224,2.7106
2240,8.6827
2241,12.3236
2242,8.1382
2243,11.0871
2244,8.1121
2245,8.1656
2246,6.593
2247,6.5547
2248,7.075
2249,7.2089
225,1.8709
2250,7.0822
2251,9.1391
2252,8.9168
2253,13.9352
2254,10.2849
2255,10.9134
2256,10.2027
2257,8.4296
2258,10.4136
2259,10.6706
226,2.2604
2260,9.6873
2261,7.0885
2262,8.7894
2263,7.7111
2264,6.983
2265,6.9848
2266,8.8806
2267,8.8172
2268,10.4039
2269,8.7505
227,3.5397
2270,8.7744
2271,7.9621
2272,7.8588
2273,7.4777
2274,9.004
2275,7.7546
2276,6.3659
2277,5.9038
2278,6.3912
2279,6.5514
228,2.2456
2280,6.3353
2281,10.0578
2282,12.9548
2283,20.0642
2284,12.8228
2285,10.696
2286,11.4028
2287,11.0693
2288,11.0884
2289,11.6145
229,2.2838
2290,11.4873
2291,9.5007
2292,10.0384
2293,13.5824
2294,14.599
2295,23.0306
2296,13.4324
2297,10.7915
2298,10.9732
2299,9.3803
23,1.9147
230,2.401
2300,14.4085
2301,8.7317
2302,8.3204
2303,10.0123
2304,8.9938
2305,9.4041
2306,7.5275
2307,13.4153
2308,8.3733
2309,7.5077
231,1.8828
2310,9.9924
2311,10.8754
2312,11.2461
2313,13.281
2314,10.1846
2315,28.414
2316,8.6722
2317,13.2643
2318,10.2797
2319,8.6951
232,1.949
2320,10.3572
2321,7.8876
2322,9.5221
2323,9.26
2324,8.536
2325,8.4242
2326,9.3892
2327,10.0421
2328,9.7854
2329,11.8696
233,1.9048
2330,9.3461
2331,9.1965
2332,10.4759
2333,8.4167
2334,10.5523
2335,8.6654
2336,9.9763
2337,8.4007
2338,7.1097
2339,6.8302
234,1.8505
2340,9.0854
2341,13.2364
2342,17.7747
2343,14.4732
2344,19.8659
2345,19.0842
2346,16.4484
2347,15.9977
2348,18.2298
2349,15.7258
235,1.9189
2350,16.7009
2351,14.5729
2352,10.8094
2353,15.3285
2354,10.8767
2355,11.606
2356,11.3516
2357,11.7545
2358,12.0843
2359,16.9781
236,1.7753
2360,10.5252
2361,10.0187
2362,9.4963
2363,8.7287
2364,9.3612
2365,9.231
2366,7.8531
2367,7.7159
2368,6.701
2369,11.0585
237,1.7928
2370,6.9187
2371,16.7447
2372,11.9822
2373,11.3298
2374,11.0145
2375,19.3095
2376,12.809
2377,8.9274
2378,10.6009
2379,12.7558
238,1.8228
2380,9.3775
2381,7.1954
2382,7.2744
2383,7.9049
2384,7.2097
2385,8.9117
2386,11.6363
2387,9.956
2388,11.73
2389,10.3491
239,1.7276
2390,11.4917
2391,8.1572
2392,9.1014
2393,8.9188
2394,8.4206
2395,8.8355
2396,6.3337
2397,7.2066
2398,6.0128
2399,7.3615
24,2.1063
240,1.6815
2400,6.1275
2401,35.3529
2402,20.2508
2403,13.382
2404,20.6383
2405,21.2268
2406,12.9588
2407,15.7743
2408,16.3253
2409,13.9416
241,2.8619
2410,15.3681
2411,12.3759
2412,11.4407
2413,14.6007
2414,11.6418
2415,14.0423
2416,10.3091
2417,10.39
2418,10.3177
2419,11.0316
242,3.8485
2420,12.3154
2421,11.4713
2422,9.9916
2423,8.5924
2424,10.683
2425,10.0482
2426,8.0402
2427,6.4137
2428,7.5268
2429,7.4837
243,2.7495
2430,11.7236
2431,11.2501
2432,11.5521
2433,11.2604
2434,12.6055
2435,11.1399
2436,9.9896
2437,9.4594
2438,9.3684
2439,9.8288
244,2.6054
2440,11.1528
2441,7.1129
2442,7.5626
2443,9.3459
2444,7.3655
2445,8.4984
2446,12.8184
2447,13.9302
2448,12.1042
2449,10.3281
245,3.2587
2450,9.3945
2451,8.2027
2452,8.8924
2453,8.4024
2454,11.8202
2455,10.1637
2456,6.7331
2457,8.2385
2458,6.59
2459,6.533
246,3.7252
2460,5.988
2461,19.2701
2462,13.3729
2463,15.0602
2464,15.3539
2465,14.5519
2466,13.3775
2467,16.4903
2468,15.8754
2469,16.646
247,2.734
2470,19.9577
2471,14.2889
2472,11.5618
2473,17.9732
2474,11.1922
2475,14.3309
2476,11.7572
2477,14.1117
2478,13.2898
2479,12.0917
248,3.1218
2480,15.3072
2481,14.5513
2482,9.8356
2483,12.186
2484,11.5025
2485,12.3754
2486,7.7386
2487,7.6226
2488,7.7279
2489,9.2836
249,3.3172
2490,14.8703
2491,11.8316
2492,11.217
2493,12.891
2494,11.3716
2495,14.4838
2496,11.2271
2497,11.8239
2498,13.6637
2499,12.6423
25,1.8973
250,2.9908
2500,10.187
2501,8.8176
2502,10.2043
2503,8.7351
2504,9.0652
2505,8.0916
2506,11.2836
2507,11.225
2508,10.4567
2509,10.9646
251,2.516
2510,12.72
2511,9.6485
2512,9.4207
2513,9.8322
2514,9.2525
2515,9.7663
2516,8.1979
2517,7.5107
2518,8.1752
2519,9.0802
252,2.8523
2520,7.1633
2521,15.9968
2522,15.9805
2523,16.4979
2524,15.1557
2525,13.9648
2526,15.0828
2527,18.5231
2528,15.5071
2529,18.7892
253,3.4502
2530,13.076
2531,12.3377
2532,13.4541
2533,15.8145
2534,11.948
2535,12.6408
2536,13.248
2537,12.3513
2538,11.2132
2539,11.2365
254,2.7455
2540,11.2748
2541,12.6141
2542,9.6748
2543,9.2175
2544,12.3301
2545,9.6575
2546,7.2163
2547,7.9041
2548,7.7778
2549,7.2454
255,2.8361
2550,6.9356
2551,12.9724
2552,12.2674
2553,11.8178
2554,13.0788
2555,12.9392
2556,16.5567
2557,11.2248
2558,10.093
2559,10.1428
256,3.0088
2560,9.7764
2561,8.0994
2562,8.7825
2563,9.6544
2564,8.0563
2565,8.239
2566,11.9776
2567,10.6917
2568,11.7598
2569,13.6186
257,3.1422
2570,12.8154
2571,9.6438
2572,9.2512
2573,10.4992
2574,8.9505
2575,13.6332
2576,7.5356
2577,7.4456
2578,9.3241
2579,6.6545
258,4.7385
2580,6.6941
2581,13.7499
2582,17.6835
2583,12.8748
2584,13.5361
2585,13.8013
2586,14.5183
2587,12.7425
2588,13.2612
2589,20.4096
259,2.2642
2590,16.2753
2591,12.3757
2592,15.162
2593,13.3941
2594,15.1288
2595,22.6909
2596,14.1555
2597,12.4245
2598,12.0581
2599,11.6496
26,1.6948
260,2.418
2600,14.815
2601,12.3878
2602,12.3099
2603,13.2991
2604,10.9466
2605,10.6124
2606,8.4951
2607,11.3756
2608,10.2669
2609,11.1271
