File Name,Max Deformation,X,Y,Z
1219,1.9798,23.9,0.0,-114.3
122,17.187,-881.19,20.324,16.208
1220,2.046,23.9,0.0,-114.3
1221,2.6209,-394.69,0.0,57.15
1222,2.825,-393.11,0.0,57.15
1223,1.6582,302.34,12.382,54.25
1224,1.0295,85.9,48.078,30.898
1225,1.9363,151.07,12.382,54.25
1226,2.9526,-344.54,0.0,-57.15
1227,1.6325,-315.9,0.0,-57.15
1228,2.9305,-353.83,0.0,-57.15
1229,2.9349,-328.53,0.0,-57.15
123,22.073,-578.62,12.481,25.916
1230,1.7778,44.5,0.0,-136.55
1231,2.1205,-785.57,0.0,-57.15
1232,2.805,-328.2,0.0,-57.15
1233,2.7115,-260.42,0.0,-57.15
1234,2.595,-535.28,0.0,-57.15
1235,2.7608,-324.3,0.0,-57.15
1236,2.0881,179.09,11.712,51.315
1237,2.4711,-243.99,12.382,54.25
1238,2.8134,-414.11,11.712,51.315
1239,2.7143,-501.75,12.047,52.783
124,20.471,-191.3,5.7844,25.343
1240,2.374,-182.3,12.047,52.783
1241,2.5461,-447.1,0.0,-57.15
1242,2.1045,396.72,0.0,-57.15
1243,2.6033,44.5,0.0,-136.55
1244,2.9987,-351.99,0.0,-57.15
1245,2.5389,-546.29,0.0,-57.15
1246,2.8,-492.81,0.0,-57.15
1247,2.116,23.9,0.0,-114.3
1248,1.9367,-23.9,0.0,-114.3
1249,2.0743,-555.65,0.0,-57.15
125,22.986,-373.16,16.208,20.324
1250,2.0106,23.9,0.0,-114.3
1251,1.9207,419.04,0.0,57.15
1252,2.7205,-362.48,11.712,51.315
1253,1.9252,269.96,0.0,57.15
1254,2.8415,-413.59,0.0,57.15
1255,2.7836,-433.09,12.047,52.783
1256,1.8729,325.39,0.0,-57.15
1257,2.1337,-738.9,0.0,-57.15
1258,2.6965,-44.5,0.0,-136.55
1259,2.6632,-337.16,0.0,-57.15
126,25.282,-357.21,16.208,20.324
1260,2.8166,-309.8,0.0,-57.15
1261,1.4868,212.72,0.0,-57.15
1262,1.4002,-138.94,0.0,-57.15
1263,1.7111,76.2,0.0,57.15
1264,1.7172,-701.53,12.241,-53.631
1265,2.1484,-183.82,12.717,-55.717
1266,1.1682,292.89,0.0,57.15
1267,1.8257,-173.51,11.288,49.458
1268,1.648,-771.89,0.0,57.15
1269,1.6565,-231.33,0.0,57.15
127,24.584,-371.57,11.279,23.421
1270,1.8131,-187.31,12.241,53.631
1271,1.7017,-688.25,12.717,-55.717
1272,2.1726,-417.05,11.288,-49.458
1273,1.1663,-131.18,12.241,-53.631
1274,2.2621,-366.63,11.765,-51.544
1275,2.0673,-299.68,11.765,-51.544
1276,2.2078,-406.63,0.0,-57.15
1277,1.7159,-608.07,0.0,-57.15
1278,2.2998,-336.51,0.0,-57.15
1279,2.1744,-470.65,0.0,-57.15
128,12.792,433.71,17.935,22.489
1280,2.102,-472.91,0.0,-57.15
1281,1.7718,-518.38,12.717,55.717
1282,1.7956,-520.19,11.288,49.458
1283,1.6766,-104.11,0.0,57.15
1284,1.5656,-823.84,12.241,53.631
1285,2.115,-246.96,0.0,57.15
1286,2.4148,-44.5,0.0,-136.55
1287,2.1049,-456.27,0.0,-57.15
1288,2.1797,-358.29,0.0,-57.15
1289,2.0664,-356.14,0.0,-57.15
129,20.925,-252.14,11.279,23.421
1290,2.4014,-44.5,0.0,-136.55
1291,2.0324,-23.9,0.0,-114.3
1292,1.6769,23.9,0.0,-114.3
1293,2.2534,-353.53,0.0,-57.15
1294,1.6899,-271.11,0.0,-57.15
1295,2.1893,-397.25,0.0,-57.15
1296,2.1204,-419.92,12.241,53.631
1297,1.6677,-131.7,12.241,53.631
1298,1.6542,-163.78,0.0,57.15
