File Name,Max Deformation Z,X,Y,Z
1128,0.00020519,-2449.1,31.673,39.717
1129,5.3109e-05,-734.71,31.673,39.717
113,0.0010234,98.964,-23.572,18.798
1130,0.00023153,-3028.0,35.921,35.921
1131,0.11097,15.85,114.3,0.0
1132,0.070069,909.38,50.8,0.0
1133,0.12266,30.2,114.3,0.0
1134,0.065666,-264.79,50.8,0.0
1135,0.10037,-421.86,50.8,0.0
1136,7.3309e-05,-136.74,35.921,-35.921
1137,0.00019062,-3262.5,39.717,31.673
1138,8.5937e-05,-137.96,-35.921,35.921
1139,0.00023066,-2979.9,35.921,35.921
114,0.00055414,-93.016,-23.572,18.798
1140,0.00023821,135.87,-35.921,35.921
1141,0.01023,23.9,-114.3,0.0
1142,0.036794,-82.22,11.712,51.315
1143,0.050601,-844.71,51.49,24.796
1144,0.035105,663.25,51.49,24.796
1145,0.0051737,-902.91,51.49,24.796
1146,0.00025408,-2833.5,-40.411,40.411
1147,8.8575e-05,-1800.3,-40.411,40.411
1148,0.00026124,-4208.4,40.411,40.411
1149,0.00021065,-2412.4,35.632,44.682
115,0.00022832,-911.52,21.319,21.319
1150,0.00021739,-2535.3,35.632,44.682
1151,0.13234,101.6,56.052,11.149
1152,0.069222,-824.7,51.49,24.796
1153,0.049201,-578.91,51.49,24.796
1154,0.040508,690.9,55.717,12.717
1155,0.086813,101.6,56.052,11.149
1156,0.11115,76.2,57.15,0.0
1157,0.00805,-23.9,-114.3,0.0
1158,0.0021525,1666.1,51.49,24.796
1159,0.058291,344.54,56.791,6.3988
116,5.1718e-05,-376.66,18.798,23.572
1160,0.033241,805.38,56.791,6.3988
1161,6.1938e-05,-671.51,-35.632,-44.682
1162,0.00011679,-123.07,40.411,-40.411
1163,0.00022664,-2849.7,35.632,44.682
1164,0.00030325,-3850.9,40.411,40.411
1165,0.00014611,-1337.0,-35.632,-44.682
1166,0.022949,44.5,136.55,0.0
1167,0.011466,-395.28,57.15,0.0
1168,0.0031325,-44.5,-136.55,0.0
1169,0.071174,-871.21,57.15,0.0
117,0.00062101,-1827.3,21.319,21.319
1170,0.062082,954.1,57.15,0.0
1171,0.00017462,-3248.6,-35.632,44.682
1172,0.0080143,-23.9,-114.3,0.0
1173,0.0027358,-23.9,-114.3,0.0
1174,0.038221,1246.7,55.717,12.717
1175,0.0061097,23.9,-114.3,0.0
1176,0.00020887,-2919.6,35.632,44.682
1177,3.6304e-05,-737.26,-35.632,-44.682
1178,0.00026405,-3562.7,40.411,40.411
1179,1.2854e-05,-269.92,35.632,44.682
118,0.0005818,-98.377,18.798,-23.572
1180,7.8303e-05,-923.41,-40.411,40.411
1181,0.0047627,1074.0,56.791,-6.3988
1182,0.0018373,44.5,136.55,0.0
1183,0.015466,307.77,57.15,0.0
1184,0.12988,-272.7,57.15,0.0
1185,0.11315,511.77,55.717,12.717
1186,0.013245,-246.13,57.15,0.0
1187,0.041609,23.9,114.3,0.0
1188,0.0028522,1361.3,51.49,-24.796
1189,0.008223,1201.5,57.15,0.0
119,0.00018976,-92.499,-21.319,21.319
1190,0.042099,23.9,114.3,0.0
1191,2.2256e-05,-352.94,35.632,44.682
1192,0.0003068,-3971.3,40.411,40.411
1193,0.0002636,-3486.7,40.411,40.411
1194,0.00035223,-4287.9,40.411,40.411
1195,0.00016153,-1453.5,-35.632,-44.682
1196,0.072292,-378.65,57.15,0.0
1197,0.023555,428.06,57.15,0.0
1198,0.062291,329.93,57.15,0.0
1199,0.093553,-300.59,57.15,0.0
12,0.00087434,-3527.9,-18.798,-23.572
120,0.00098788,-4174.9,18.798,23.572
1200,0.13182,784.32,55.717,12.717
1201,0.049737,76.2,56.282,9.924
1202,0.0037971,964.15,48.39,30.406
1203,0.037418,1139.3,-44.682,-35.632
1204,0.011249,-1188.2,55.717,12.717
1205,0.059925,1114.0,-44.682,-35.632
1206,0.00017348,-1954.3,35.632,44.682
1207,0.00027677,-3504.5,40.411,40.411
1208,5.724e-05,-123.04,40.411,-40.411
1209,0.00029603,-3571.0,-40.411,40.411
121,0.00092038,-4502.0,-18.798,23.572
1210,0.00015839,-1945.2,35.632,44.682
1211,0.037633,447.93,51.49,24.796
1212,0.11824,694.38,51.315,11.712
1213,0.015223,983.61,50.134,24.143
1214,0.0029065,1759.3,55.717,12.717
1215,0.0074127,1027.6,51.49,24.796
1216,0.064463,656.5,55.717,12.717
1217,0.00743,-23.9,-114.3,0.0
1218,0.041523,691.47,55.717,12.717
1219,0.0031039,1057.3,55.717,-12.717
122,0.00011907,-4558.4,-18.798,23.572
1220,0.0039856,781.69,57.15,0.0
1221,0.00014617,-2347.6,35.632,44.682
1222,0.00030591,-3856.8,40.411,40.411
1223,4.0932e-05,-427.99,40.411,40.411
1224,6.001e-06,-430.02,35.632,44.682
1225,8.5056e-05,-765.12,35.632,-44.682
1226,0.15899,44.5,136.55,0.0
1227,0.0078111,-44.5,136.55,0.0
1228,0.10469,44.5,136.55,0.0
1229,0.13225,44.5,136.55,0.0
123,0.00041577,-4307.8,-18.798,23.572
1230,0.0024175,1976.3,57.15,0.0
1231,0.0030227,-1281.7,55.717,12.717
1232,0.026414,201.76,57.15,0.0
1233,0.012093,942.42,56.791,6.3988
1234,0.020291,-470.55,57.15,0.0
1235,0.02477,23.9,114.3,0.0
1236,7.3085e-05,-855.4,35.632,-44.682
1237,0.00016495,-1676.0,-44.682,-35.632
1238,0.00030537,-4119.3,40.411,40.411
1239,0.00018735,-4753.8,-40.411,40.411
124,0.00031111,-1597.3,-23.572,18.798
1240,0.00013536,-1504.1,-35.632,-44.682
1241,0.020083,-44.5,136.55,0.0
1242,0.0041033,2613.2,56.791,6.3988
1243,0.0034528,2202.4,-51.49,24.796
1244,0.17726,44.5,136.55,0.0
1245,0.025773,-775.17,57.15,0.0
1246,0.046928,-954.72,57.15,0.0
1247,0.0011765,-23.9,-114.3,0.0
1248,0.0051825,-23.9,-114.3,0.0
1249,0.0067666,-426.53,57.15,0.0
125,0.00045818,-2464.0,21.319,-21.319
1250,0.00074947,-23.9,-114.3,0.0
1251,2.2662e-05,-457.21,-35.632,-44.682
1252,0.00022506,-2485.2,35.632,44.682
1253,4.4917e-05,-612.66,35.632,44.682
1254,0.00031436,-3898.4,40.411,40.411
1255,0.00022031,-140.66,-40.411,40.411
1256,0.0032146,2328.9,55.717,12.717
1257,0.0055396,-991.41,57.15,0.0
1258,0.017853,422.67,57.15,0.0
1259,0.023488,-44.5,136.55,0.0
126,0.00083355,-4104.8,-18.798,23.572
1260,0.034535,562.06,57.15,0.0
1261,0.0012872,1874.1,51.49,24.796
1262,0.0048689,76.2,-57.15,0.0
1263,0.00064655,1901.4,44.682,35.632
1264,0.0048133,-701.53,51.49,24.796
1265,0.001354,1788.8,-44.682,-35.632
1266,2.7427e-05,-424.84,-44.682,35.632
1267,9.3751e-05,-1530.5,35.632,44.682
1268,5.5484e-05,-3434.0,35.632,44.682
1269,7.8938e-05,-1368.4,-35.632,44.682
127,0.00071415,-3604.3,-18.798,23.572
1270,9.6227e-05,-1533.6,-40.411,40.411
1271,0.0078849,-803.87,51.49,24.796
1272,0.064327,-186.88,21.082,43.778
1273,0.0066603,44.5,-136.55,0.0
1274,0.10149,405.91,49.458,11.288
1275,0.019369,652.89,51.49,24.796
1276,0.052316,-352.99,57.15,0.0
1277,0.0049525,-555.74,57.15,0.0
1278,0.073341,448.2,55.717,12.717
1279,0.040217,-801.42,57.15,0.0
128,2.7784e-05,-289.82,23.572,18.798
1280,0.02363,-357.39,57.15,0.0
1281,6.6713e-05,-147.45,-40.411,40.411
1282,7.072e-05,-147.68,-40.411,40.411
1283,8.5471e-05,-1195.1,35.632,44.682
1284,3.6631e-05,-4908.4,-40.411,40.411
1285,0.00016539,-2252.2,35.632,44.682
1286,0.083703,939.22,57.15,0.0
1287,0.051668,-802.37,57.15,0.0
1288,0.052826,-44.5,136.55,0.0
1289,0.026965,-44.5,136.55,0.0
129,0.00033515,-1754.1,23.572,-18.798
1290,0.086047,869.29,57.15,0.0
1291,0.00045365,-23.9,-114.3,0.0
1292,0.00063686,-23.9,-114.3,0.0
1293,0.046393,688.35,55.717,12.717
1294,0.0056255,23.9,114.3,0.0
1295,0.044271,-605.58,56.791,6.3988
1296,0.00019955,-3395.5,40.411,40.411
1297,8.15e-05,-1230.1,-44.682,35.632
1298,7.826e-05,-1283.0,35.632,44.682
1299,0.00010816,-3365.8,-35.632,44.682
13,0.0006181,-2324.3,21.319,21.319
130,0.00033615,-1767.8,23.572,-18.798
1300,0.0001131,-1575.0,35.632,44.682
1301,0.043906,-595.89,57.15,0.0
1302,0.054389,316.4,57.15,0.0
1303,0.025565,624.57,57.15,0.0
1304,0.053887,1010.5,57.15,0.0
1305,0.0031441,1155.7,56.791,-6.3988
1306,0.0021635,1827.8,44.682,35.632
1307,0.0029759,-243.55,57.15,0.0
1308,0.00070075,-23.9,-114.3,0.0
1309,0.016215,1288.2,55.717,12.717
131,0.00033549,-1688.7,23.572,-18.798
1310,0.052946,-414.13,56.791,6.3988
1311,0.00024481,-4610.8,40.411,40.411
1312,7.2276e-05,-998.72,35.632,44.682
1313,0.00019118,-4569.1,40.411,40.411
1314,0.00012448,-1829.4,35.632,44.682
1315,0.00010614,-147.81,-40.411,40.411
1316,0.031045,423.51,57.15,0.0
1317,0.0036725,1502.3,57.15,0.0
1318,0.022199,1416.2,57.15,0.0
1319,0.015353,-44.5,136.55,0.0
132,0.00030496,-1553.4,23.572,-18.798
1320,0.026383,-44.5,136.55,0.0
1321,0.011257,928.32,44.682,35.632
1322,0.0010932,1712.9,53.943,18.875
1323,0.0010486,2011.4,44.682,35.632
1324,0.0070289,452.86,51.49,24.796
1325,0.028528,-23.9,112.56,19.848
1326,7.8514e-05,-1813.9,-40.411,40.411
1327,0.00021641,-3691.3,40.411,40.411
1328,6.8064e-05,-1258.5,35.632,44.682
1329,0.00013513,-3236.9,35.632,44.682
133,0.00017597,-1017.9,18.798,23.572
1330,0.00019152,-4651.1,40.411,40.411
1331,0.0555,-748.46,51.49,24.796
1332,0.048307,101.6,56.052,11.149
1333,0.0059792,-644.82,-51.49,-24.796
1334,0.03709,-1027.9,51.49,24.796
1335,0.0034678,1341.6,44.682,35.632
1336,0.0019746,2653.3,55.717,12.717
1337,0.038326,629.01,55.717,12.717
1338,0.051844,225.1,55.717,12.717
1339,0.0031636,1248.8,55.717,12.717
134,0.00030405,-1583.1,23.572,-18.798
1340,0.02408,-175.01,57.15,0.0
1341,8.7336e-05,-1153.5,35.632,44.682
1342,4.5667e-06,-570.89,35.632,44.682
1343,8.651e-05,-2394.2,-35.632,44.682
1344,0.00015149,-3316.4,35.632,44.682
1345,0.00017356,-2558.0,35.632,44.682
1346,0.0018246,-44.5,-136.55,0.0
1347,0.0041776,1008.1,57.15,0.0
1348,0.041336,-799.48,57.15,0.0
1349,0.054721,-644.77,57.15,0.0
135,0.00083942,-4155.5,-18.798,23.572
1350,0.026642,305.15,57.15,0.0
1351,0.010373,1393.8,51.49,24.796
1352,0.0027879,-1527.3,55.717,12.717
1353,0.0015354,-23.9,-114.3,0.0
1354,0.011663,1161.2,55.717,12.717
1355,0.0023014,-1319.9,55.717,12.717
1356,0.00020199,-4614.5,-40.411,40.411
1357,0.00024906,-4399.6,40.411,40.411
1358,6.7253e-05,-145.99,40.411,-40.411
1359,3.3869e-05,-144.1,40.411,-40.411
136,0.00074411,-3830.7,18.798,23.572
1360,9.8688e-05,-1355.3,-40.411,40.411
1361,0.0042444,44.5,136.55,0.0
1362,0.00043188,-44.5,-136.55,0.0
1363,0.00311,2545.1,56.791,6.3988
1364,0.00045798,-44.5,-136.55,0.0
1365,0.041106,44.5,136.55,0.0
1366,0.011102,1227.4,55.717,12.717
1367,0.00077946,-23.9,-114.3,0.0
1368,0.0028718,-23.9,-114.3,0.0
1369,0.005003,829.68,57.15,0.0
137,0.0002859,-1905.9,23.572,-18.798
1370,0.0045198,514.01,57.15,0.0
1371,0.00010441,-146.33,-40.411,40.411
1372,0.00010387,-1425.5,35.632,44.682
1373,0.00014837,-143.11,-40.411,40.411
1374,0.00012296,-2392.7,35.632,44.682
1375,0.00019538,-4512.8,-40.411,40.411
1376,0.0037794,44.5,136.55,0.0
1377,0.0078451,-834.88,57.15,0.0
1378,0.018741,888.9,57.15,0.0
1379,0.032393,44.5,136.55,0.0
138,0.00047892,-2491.8,21.319,-21.319
1380,0.076555,-44.5,136.55,0.0
1381,0.021726,182.62,-44.682,-35.632
1382,9.2203e-05,2127.1,40.411,-40.411
1383,0.025007,353.92,51.49,24.796
1384,0.020075,-634.19,51.49,24.796
1385,0.020204,-632.26,51.49,24.796
1386,9.7001e-05,-4274.7,44.682,-35.632
1387,4.5523e-05,-1542.8,-44.682,-35.632
1388,0.00011242,-2918.5,44.682,35.632
1389,8.9013e-05,-2379.1,44.682,-35.632
139,7.2701e-05,-591.29,18.798,23.572
1390,8.6326e-05,-2600.2,-44.682,35.632
1391,0.0065769,318.08,51.49,24.796
1392,0.031478,-265.19,51.49,24.796
1393,6.2106e-05,1636.4,40.411,-40.411
1394,0.015263,-204.09,51.49,24.796
1395,0.00031226,1068.4,51.49,24.796
1396,0.00041625,2165.6,44.682,-35.632
1397,0.012493,931.78,55.717,12.717
1398,0.0023427,-23.9,114.3,0.0
1399,0.0090469,508.11,55.717,12.717
14,0.0012212,-4848.4,18.798,23.572
140,0.00010747,-3256.8,-21.319,21.319
1400,0.0014401,1620.3,44.682,35.632
1401,5.7164e-05,-1320.9,35.632,-44.682
1402,4.4766e-05,-147.93,-40.411,40.411
1403,4.7399e-05,-1080.2,35.632,-44.682
1404,0.00013364,-4544.1,-44.682,-35.632
1405,6.5233e-05,-1616.6,35.632,-44.682
1406,0.063294,566.75,55.717,12.717
1407,0.020972,44.5,136.55,0.0
1408,0.030297,595.6,57.15,0.0
1409,0.0015562,2543.1,55.717,12.717
141,0.00017837,-107.88,21.319,21.319
1410,0.058555,406.31,57.15,0.0
1411,0.00045733,1878.4,55.717,12.717
1412,0.0014523,-1583.2,51.49,24.796
1413,0.00099647,1462.8,44.682,35.632
1414,0.028532,-202.88,55.717,12.717
1415,0.022484,-345.44,55.717,12.717
1416,7.3162e-05,-3763.5,-35.632,-44.682
1417,0.00012535,-4067.3,35.632,44.682
1418,0.00011067,-4039.4,-44.682,35.632
1419,7.9395e-05,-3123.2,-44.682,-35.632
142,0.00011512,-800.23,18.798,23.572
1420,0.00010993,-3158.5,44.682,35.632
1421,0.042613,941.7,55.717,12.717
1422,0.026924,-285.4,57.15,0.0
1423,0.0057858,-44.5,136.55,0.0
1424,0.00015361,-44.5,-136.55,0.0
1425,0.057452,-44.5,136.55,0.0
1426,0.011197,23.9,114.3,0.0
1427,0.00067368,23.9,114.3,0.0
1428,0.00021925,-23.9,-114.3,0.0
1429,0.0063204,962.74,55.717,12.717
143,0.0002192,-1022.7,18.798,23.572
1430,0.010193,459.6,55.717,12.717
1431,0.00015729,-4525.0,44.682,-35.632
1432,4.4367e-05,-1173.6,35.632,44.682
1433,0.00012593,-3061.3,44.682,35.632
1434,3.0382e-05,-766.33,35.632,44.682
1435,9.0313e-05,-2086.6,35.632,-44.682
1436,0.0067763,668.34,57.15,0.0
1437,0.00041059,44.5,136.55,0.0
1438,0.013696,1354.2,55.717,12.717
1439,0.00051413,6.4,136.55,0.0
144,0.00075508,-4172.9,18.798,23.572
1440,0.039107,-592.99,57.15,0.0
1441,0.00016799,-3609.5,49.957,49.957
1442,0.00010005,-1648.9,-49.957,49.957
1443,0.00020136,-3351.2,44.05,55.236
1444,5.1708e-05,-4766.9,44.05,55.236
1445,0.00027263,-4899.9,49.957,49.957
1446,0.0016294,1985.8,68.879,15.721
1447,0.057011,-105.15,14.628,64.089
1448,0.033771,35.1,139.7,0.0
1449,0.054566,98.6,65.272,-27.037
145,0.00057754,-2705.3,18.798,23.572
1450,0.018392,907.02,62.178,29.943
1451,9.563e-05,-6.4,-165.1,0.0
1452,0.077771,114.3,0.0,-70.65
1453,0.018462,-458.92,-68.879,-15.721
1454,0.02993,114.3,-70.65,0.0
1455,0.028978,-937.29,63.653,30.654
1456,7.6863e-05,-1134.9,49.957,49.957
1457,8.3359e-05,-1152.4,44.05,55.236
1458,0.00021901,-4916.9,-49.957,49.957
1459,3.2962e-05,-592.68,-44.05,-55.236
146,0.00018056,-1012.0,18.798,23.572
1460,0.00015805,-3687.1,44.05,55.236
1461,0.032729,610.08,70.65,0.0
1462,6.9493e-06,-151.24,49.957,49.957
1463,0.0048037,-35.1,-139.7,0.0
1464,0.0065193,-708.05,70.65,0.0
1465,0.00078637,1586.0,66.685,23.334
1466,0.036903,608.85,70.65,0.0
1467,0.038319,794.76,70.65,0.0
1468,0.010258,50.9,165.1,0.0
1469,4.3632e-05,48.986,49.957,49.957
147,0.00020873,-103.91,-21.319,21.319
1470,0.0079041,643.1,70.65,0.0
1471,0.00023817,-3934.9,49.957,49.957
1472,4.099e-05,-136.74,49.957,49.957
1473,0.00011406,-4161.3,-49.957,49.957
1474,0.00018543,-2979.9,49.957,49.957
1475,4.4995e-05,-827.44,44.05,55.236
1476,0.0041026,999.64,68.879,-15.721
1477,0.008189,-35.1,139.7,0.0
1478,0.0087353,35.1,-139.7,0.0
1479,0.03167,-508.21,70.65,0.0
148,0.0005417,-2705.5,18.798,23.572
1480,0.0058484,35.1,-139.7,0.0
1481,0.0082217,1228.2,70.65,0.0
1482,0.0059516,-1191.7,70.65,0.0
1483,0.07091,334.41,70.206,7.9103
1484,0.005005,1938.4,68.879,-15.721
1485,0.015686,706.43,70.65,0.0
1486,0.0001336,-2062.6,-44.05,-55.236
1487,1.2595e-05,-134.32,44.05,55.236
1488,0.0001523,-2098.6,44.05,55.236
1489,0.00013094,-2637.8,44.05,55.236
149,0.00055334,-4105.9,-18.798,23.572
1490,8.7967e-05,-1323.4,-44.05,-55.236
1491,0.006013,-35.1,-139.7,0.0
1492,0.025449,35.1,139.7,0.0
1493,0.0041648,-35.1,-139.7,0.0
1494,0.0055144,-35.1,-139.7,0.0
1495,0.0064716,-35.1,-139.7,0.0
1496,0.012198,1244.3,70.65,0.0
1497,0.0039552,-50.9,-165.1,0.0
1498,0.0022041,2121.4,66.685,-23.334
1499,0.012602,770.01,70.65,0.0
15,0.00066678,-2574.7,21.319,21.319
150,0.00044857,-1931.6,21.319,21.319
1500,0.0013488,2466.1,59.821,-37.588
1501,0.00011909,-1894.9,-44.05,-55.236
1502,7.8459e-05,-1353.4,-49.957,49.957
1503,0.00019279,-3226.9,49.957,49.957
1504,0.00017792,-4339.9,49.957,49.957
1505,4.3123e-05,-878.69,44.05,55.236
1506,0.019807,670.46,68.879,15.721
1507,0.0020521,2334.1,68.879,15.721
1508,0.012291,98.6,-70.65,0.0
1509,0.050014,98.6,27.037,-65.272
151,0.00019936,-896.42,18.798,23.572
1510,0.013532,-35.1,-139.7,0.0
1511,0.055993,666.79,63.653,30.654
1512,0.030897,50.9,-165.1,0.0
1513,0.0020702,2251.5,63.653,30.654
1514,0.050405,627.97,68.879,15.721
1515,0.018916,-50.9,-165.1,0.0
1516,9.0315e-05,-1347.9,-49.957,49.957
1517,0.00011519,-4282.2,-44.05,55.236
1518,1.4748e-05,-397.81,-49.957,49.957
1519,5.9757e-05,-1007.2,-44.05,-55.236
152,0.000232,-1180.9,18.798,23.572
1520,0.00025505,-4740.1,49.957,49.957
1521,0.0057694,778.64,70.206,-7.9103
1522,0.027292,678.24,70.65,0.0
1523,0.005245,-927.09,70.65,0.0
1524,0.0034224,-35.1,-139.7,0.0
1525,0.0033804,1746.1,68.879,-15.721
1526,0.0054151,-50.9,165.1,0.0
1527,0.007243,-1185.0,70.65,0.0
1528,0.05981,-503.87,70.65,0.0
1529,0.0036174,-888.82,70.65,0.0
153,0.00021661,-967.95,18.798,-23.572
1530,0.019957,1091.9,70.65,0.0
1531,8.7333e-05,-3642.2,-44.05,55.236
1532,3.1662e-05,-3166.2,-44.05,-55.236
1533,0.00022304,-4293.9,49.957,49.957
1534,0.00012904,-137.38,49.957,49.957
1535,0.00015877,-3891.9,-44.05,55.236
1536,0.018562,-318.69,70.65,0.0
1537,0.03162,-869.31,70.65,0.0
1538,0.026808,-782.53,70.65,0.0
1539,0.029037,35.1,139.7,0.0
154,6.6659e-05,-496.17,18.798,23.572
1540,0.039514,-35.1,139.7,0.0
1541,0.056099,850.03,70.65,0.0
1542,0.018263,1180.6,70.65,0.0
1543,0.034262,374.28,70.65,0.0
1544,0.013237,-1358.9,70.65,0.0
1545,0.08032,50.9,165.1,0.0
1546,0.00012089,-2462.3,-44.05,-55.236
1547,0.00011078,-1688.8,-44.05,-55.236
1548,3.362e-05,-1026.5,-44.05,-55.236
1549,7.3375e-05,-4631.7,-44.05,55.236
155,0.00035547,-1652.4,18.798,23.572
1550,0.00019114,-3080.0,49.957,49.957
1551,0.026331,1164.0,70.65,0.0
1552,0.017841,-816.78,70.65,0.0
1553,0.0044125,-35.1,-139.7,0.0
1554,0.046093,953.35,70.65,0.0
1555,0.014536,374.71,70.65,0.0
