File Name,Max Deformation,X,Y,Z
1315,0.62639,279.07,0.0,57.15
1316,0.47168,531.88,0.0,57.15
1317,0.10995,1090.6,12.717,-55.717
1318,0.54197,791.57,0.0,57.15
1319,0.41449,274.49,0.0,57.15
132,2.2886,1070.4,5.7844,25.343
1320,0.49193,341.23,0.0,57.15
1321,0.44768,717.43,0.0,-57.15
1322,0.031842,1509.4,0.0,-57.15
1323,0.048729,4195.0,57.15,0.0
1324,0.22888,926.12,0.0,-57.15
1325,0.78966,286.31,0.0,57.15
1326,0.22777,607.78,0.0,57.15
1327,0.92273,302.17,0.0,57.15
1328,0.015269,1235.4,12.717,55.717
1329,0.69637,309.53,0.0,57.15
133,1.0642,1356.7,6.0926,26.694
1330,1.3531,-259.16,0.0,57.15
1331,1.4265,-216.54,31.63,39.662
1332,0.79835,321.98,0.0,57.15
1333,0.25696,101.6,0.0,-57.15
1334,1.3814,-314.11,22.011,45.706
1335,0.24467,1001.9,0.0,-57.15
1336,0.024291,4931.0,57.15,0.0
1337,0.86174,282.67,0.0,57.15
1338,1.1106,76.2,0.0,-57.15
1339,0.24586,927.68,0.0,-57.15
134,2.2924,965.67,6.709,29.394
1340,0.6406,296.42,0.0,57.15
1341,0.12735,1063.7,0.0,57.15
1342,0.011281,451.47,0.0,57.15
1343,0.38197,417.6,0.0,57.15
1344,0.76002,294.71,0.0,57.15
1345,0.48925,603.42,0.0,57.15
1346,0.098385,1042.5,0.0,-57.15
1347,0.077464,1247.5,0.0,-57.15
1348,1.1291,-110.16,49.458,11.288
1349,1.1978,-110.16,49.458,11.288
135,13.094,201.48,16.208,20.324
1350,0.42387,565.13,0.0,57.15
1351,0.50105,765.44,0.0,57.15
1352,0.98976,-478.17,0.0,57.15
1353,0.052858,951.19,0.0,-57.15
1354,0.45423,693.17,0.0,57.15
1355,0.77276,-367.9,0.0,57.15
1356,1.3512,-176.15,12.717,55.717
1357,1.2751,-31.8,0.0,127.0
1358,0.32018,315.35,0.0,57.15
1359,0.26032,125.18,0.0,57.15
136,10.927,225.39,0.0,30.15
1360,0.16786,1054.4,12.717,55.717
1361,0.025944,609.39,0.0,-57.15
1362,0.085275,1380.4,0.0,-57.15
1363,0.044168,4980.0,57.15,0.0
1364,0.075181,1355.6,0.0,-57.15
1365,0.60435,413.43,0.0,57.15
1366,0.42973,703.69,0.0,57.15
1367,0.13957,1109.5,0.0,-57.15
1368,0.12802,640.38,12.717,-55.717
1369,0.23091,897.4,0.0,-57.15
137,2.9182,620.76,6.709,29.394
1370,0.18851,943.26,12.717,-55.717
1371,0.5637,335.22,0.0,57.15
1372,0.11002,4823.0,57.15,0.0
1373,1.1734,-143.11,0.0,57.15
1374,0.42348,552.14,0.0,57.15
1375,1.2995,-147.69,0.0,57.15
1376,0.0094826,606.7,24.796,-51.49
1377,0.61437,-105.02,47.372,10.812
1378,0.36058,642.98,0.0,57.15
1379,0.49694,488.3,0.0,57.15
138,5.1501,632.88,0.0,30.15
1380,1.0934,101.6,0.0,-57.15
1381,0.69657,76.2,0.0,57.15
1382,0.036819,4771.0,57.15,0.0
1383,0.78674,7.1,0.0,114.3
1384,0.92479,-255.58,0.0,57.15
1385,0.91948,-255.0,0.0,57.15
1386,0.72167,-151.25,0.0,57.15
1387,0.11008,684.51,0.0,57.15
1388,0.40041,636.77,0.0,57.15
1389,0.27479,735.08,0.0,57.15
139,0.035354,1426.2,6.4008,28.044
1390,0.31719,632.66,12.717,55.717
1391,0.15519,866.34,0.0,57.15
1392,0.72803,101.6,0.0,57.15
1393,0.080542,1276.9,0.0,-57.15
1394,0.36788,365.17,0.0,57.15
1395,0.02019,1468.3,0.0,-57.15
1396,0.01083,4527.0,57.15,0.0
1397,0.43444,487.89,0.0,57.15
1398,0.0765,465.16,0.0,57.15
1399,0.28176,668.0,0.0,57.15
14,21.498,-203.5,11.809,24.522
140,5.2163,-262.24,0.0,30.15
1400,0.21525,979.96,12.717,55.717
1401,0.10256,1084.8,12.717,55.717
1402,0.25993,225.43,0.0,57.15
1403,0.07323,1206.6,0.0,57.15
1404,0.83948,-159.59,0.0,57.15
1405,0.076677,4905.0,57.15,0.0
1406,1.023,-101.6,-11.149,56.052
1407,0.35463,454.31,12.717,55.717
1408,0.50014,309.47,0.0,57.15
1409,0.011667,4781.0,57.15,0.0
141,5.6903,-91.662,6.709,29.394
1410,0.9204,-101.6,-31.751,47.518
1411,0.0063081,1672.9,0.0,-57.15
1412,0.67386,-544.79,0.0,57.15
1413,0.17045,976.88,0.0,57.15
1414,0.88418,-148.1,0.0,57.15
1415,0.76495,18.3,0.0,114.3
1416,0.55408,49.833,0.0,71.45
1417,0.68891,97.884,6.3988,56.791
1418,0.67745,100.45,0.0,57.15
1419,0.4242,323.39,0.0,57.15
142,0.57419,4950.0,30.15,0.0
1420,0.44424,390.89,0.0,57.15
1421,0.80136,101.6,0.0,57.15
1422,0.54953,101.6,0.0,57.15
1423,0.13089,413.79,12.717,55.717
1424,0.058431,4787.0,57.15,0.0
1425,0.98094,-240.18,0.0,57.15
1426,0.32324,481.46,12.717,55.717
1427,0.013548,607.58,0.0,-57.15
1428,0.044775,1203.4,0.0,-57.15
1429,0.26232,701.91,12.717,55.717
143,1.1436,1275.3,11.279,23.421
1430,0.3026,621.61,0.0,57.15
1431,0.8563,-103.02,0.0,57.15
1432,0.037933,4776.0,57.15,0.0
1433,0.43923,472.36,0.0,57.15
1434,0.039039,1096.0,0.0,57.15
1435,0.13488,4901.0,57.15,0.0
1436,0.15611,871.28,0.0,57.15
1437,0.0042471,101.6,-14.792,-55.203
1438,0.35476,655.9,0.0,57.15
1439,0.040339,389.36,0.0,-57.15
144,12.54,75.44,0.0,30.15
1440,0.89307,-171.42,0.0,57.15
1441,0.54943,238.05,0.0,70.65
1442,0.14659,995.72,15.357,67.282
1443,0.51646,484.87,0.0,70.65
1444,0.69078,-727.18,0.0,70.65
1445,0.9658,-287.63,0.0,70.65
1446,0.03467,1495.2,0.0,-70.65
1447,0.9361,-193.82,59.227,28.522
1448,0.54682,98.6,0.0,-70.65
1449,0.85954,-105.15,64.089,14.628
145,6.1392,638.08,6.709,29.394
1450,0.35669,550.63,0.0,-70.65
1451,0.053093,1324.6,0.0,-70.65
1452,0.9558,-210.18,57.752,27.812
1453,0.24759,114.3,0.0,-70.65
1454,0.33482,522.88,0.0,-70.65
1455,0.73489,-190.83,60.503,21.171
1456,0.081463,1217.3,0.0,70.65
1457,0.08211,1108.0,0.0,70.65
1458,0.9593,-269.72,0.0,70.65
1459,0.026459,1479.4,0.0,70.65
146,0.87653,810.93,0.0,30.15
1460,0.57642,202.3,0.0,70.65
1461,0.49557,98.6,0.0,-70.65
1462,0.022996,374.78,0.0,70.65
1463,0.11428,701.75,0.0,-70.65
1464,0.21495,-35.1,0.0,-139.7
1465,0.0078179,1643.0,0.0,-70.65
1466,0.42332,393.0,0.0,-70.65
1467,0.5039,114.3,0.0,-70.65
1468,0.026509,1076.6,23.334,-66.685
1469,0.098923,583.74,0.0,-70.65
147,3.3862,244.26,0.0,30.15
1470,0.10047,933.23,0.0,-70.65
1471,0.66427,203.52,0.0,70.65
1472,0.12271,255.74,0.0,70.65
1473,0.65472,-184.81,0.0,70.65
1474,0.40364,440.41,0.0,70.65
1475,0.0081343,1400.6,0.0,70.65
1476,0.054448,1238.2,0.0,-70.65
1477,0.098628,98.6,0.0,-70.65
1478,0.2012,677.74,15.721,-68.879
1479,0.69192,35.1,0.0,-139.7
148,5.8778,542.9,6.4008,28.044
1480,0.16832,774.46,15.721,-68.879
1481,0.071762,1080.5,0.0,-70.65
1482,0.65685,-305.81,50.115,39.966
1483,0.78954,114.3,0.0,-70.65
1484,0.067671,1371.9,0.0,-70.65
1485,0.28076,539.12,0.0,-70.65
1486,0.21366,778.59,0.0,70.65
1487,0.034437,391.76,0.0,70.65
1488,0.23692,886.28,15.721,68.879
1489,0.32239,516.53,0.0,70.65
149,12.053,97.914,16.208,20.324
1490,0.047046,4754.0,70.65,0.0
1491,0.29868,98.6,0.0,-70.65
1492,0.43404,315.72,0.0,70.65
1493,0.15082,772.01,15.721,-68.879
1494,0.19226,736.36,15.721,-68.879
1495,0.011857,35.1,-9.9661,-139.34
1496,0.024443,1306.8,30.654,-63.653
1497,0.18963,746.81,0.0,-70.65
1498,0.021692,1537.9,15.721,-68.879
1499,0.032296,1119.6,15.721,-68.879
15,7.14,657.14,6.4915,28.441
150,3.3292,800.88,6.4008,28.044
1500,0.013347,4668.0,70.65,0.0
1501,0.18756,986.25,0.0,70.65
1502,0.10464,1167.8,15.357,67.282
1503,0.46189,449.55,0.0,70.65
1504,0.75243,-146.59,0.0,70.65
1505,0.015968,4201.0,70.65,0.0
1506,0.33642,589.71,0.0,-70.65
1507,0.0085085,4563.0,70.65,0.0
1508,0.13379,848.24,15.357,-67.282
1509,0.79799,-98.6,64.089,14.628
151,0.8722,1297.9,0.0,30.15
1510,0.12241,372.6,0.0,-70.65
1511,0.70883,114.3,0.0,-70.65
1512,0.34833,448.58,0.0,-70.65
1513,0.032528,4788.0,70.65,0.0
1514,0.62659,114.3,0.0,-70.65
1515,0.15078,398.93,0.0,-70.65
1516,0.11323,1187.6,0.0,70.65
1517,0.69887,-210.63,0.0,70.65
1518,0.013043,1669.4,0.0,70.65
1519,0.057348,922.4,0.0,70.65
152,1.2731,921.74,12.481,25.916
1520,0.90992,-188.34,0.0,70.65
1521,0.027108,1286.3,0.0,-70.65
1522,0.43614,383.69,0.0,70.65
1523,0.29124,-35.1,0.0,-139.7
1524,0.44938,-98.6,0.0,-70.65
1525,0.081664,1141.5,0.0,-70.65
1526,0.065872,50.9,0.0,-165.1
1527,0.74818,-389.47,0.0,70.65
1528,0.96162,-114.3,0.0,-70.65
1529,0.34891,-190.67,59.227,28.522
153,0.97698,1177.9,0.0,30.15
1530,0.36375,529.72,0.0,-70.65
1531,0.48764,-115.05,0.0,70.65
1532,0.27557,-282.5,0.0,70.65
1533,0.75388,-88.9,62.493,14.264
1534,0.56623,122.49,0.0,70.65
1535,0.63008,146.44,0.0,70.65
1536,0.43354,98.6,0.0,-70.65
1537,0.88496,-207.04,57.752,27.812
1538,0.75218,-98.6,0.0,-70.65
1539,0.45553,321.05,0.0,70.65
154,0.30849,1560.5,0.0,30.15
1540,0.64504,98.6,0.0,-70.65
1541,0.693,114.3,0.0,-70.65
1542,0.35666,597.76,15.721,-68.879
1543,0.44623,114.3,0.0,-70.65
1544,0.76251,-467.51,0.0,70.65
1545,0.88181,-50.9,0.0,-165.1
1546,0.28204,555.11,0.0,70.65
1547,0.15153,884.61,15.721,68.879
1548,0.045934,672.1,0.0,70.65
1549,0.72046,-436.64,0.0,70.65
155,2.5836,992.03,6.0926,26.694
1550,0.42778,441.26,0.0,70.65
1551,0.50351,458.09,0.0,-70.65
1552,0.66594,-35.1,0.0,-139.7
1553,0.17026,355.51,0.0,-70.65
1554,0.72386,98.6,0.0,-70.65
1555,0.30027,509.49,0.0,-70.65
1556,0.67531,114.3,0.0,-70.65
1557,0.1042,1085.1,15.357,-67.282
1558,0.82066,50.9,0.0,-165.1
1559,0.62045,114.3,0.0,-70.65
156,5.1358,4862.0,30.15,0.0
1560,0.43321,114.3,0.0,-70.65
1561,0.34002,-215.77,0.0,70.65
1562,0.10523,838.68,0.0,70.65
1563,0.50549,124.65,0.0,70.65
1564,0.014798,4698.0,70.65,0.0
1565,0.093593,117.51,0.0,70.65
1566,0.25765,545.4,0.0,70.65
1567,0.42505,233.77,0.0,70.65
1568,0.13085,975.6,15.191,66.556
1569,0.11337,1015.0,15.721,-68.879
157,9.0964,300.87,6.709,29.394
1570,0.31103,-161.85,38.108,47.786
1571,0.10336,1102.1,0.0,-70.65
1572,0.22737,625.33,0.0,-70.65
1573,0.25263,554.86,0.0,-70.65
1574,0.12458,845.73,0.0,-70.65
1575,0.66919,-286.21,26.519,55.067
1576,0.26975,-312.65,0.0,70.65
1577,0.084694,385.83,0.0,70.65
1578,0.041534,734.01,0.0,70.65
1579,0.062492,1128.2,0.0,70.65
158,2.2322,948.74,6.0926,26.694
1580,0.097872,939.68,0.0,70.65
1581,0.010046,35.1,19.881,-138.28
1582,0.34359,355.87,0.0,70.65
1583,0.743,98.6,0.0,-70.65
1584,0.3968,98.6,0.0,-70.65
1585,0.35075,98.6,0.0,-70.65
1586,0.50062,114.3,0.0,-70.65
1587,0.088894,853.99,0.0,-70.65
1588,0.1215,775.02,0.0,-70.65
1589,0.18112,667.54,0.0,-70.65
159,2.3093,400.55,0.0,30.15
1590,0.12299,518.59,0.0,-70.65
1591,0.46336,-164.19,0.0,70.65
1592,0.085983,1056.9,0.0,-70.65
1593,0.21762,65.072,0.0,75.337
1594,0.012851,4748.0,70.65,0.0
1595,0.50121,210.52,0.0,70.65
1596,0.30154,400.78,0.0,70.65
1597,0.40593,98.6,0.0,-70.65
1598,0.044932,1171.3,0.0,-70.65
1599,0.62122,-98.6,0.0,-70.65
16,3.934,65.064,0.0,30.15
160,5.4428,587.13,0.0,30.15
1600,0.34146,-420.04,0.0,70.65
1601,0.19832,-6.4,0.0,-165.1
1602,0.52748,-193.73,47.786,38.108
1603,0.052697,1331.4,0.0,-70.65
1604,0.17228,495.62,15.721,-68.879
1605,0.22171,456.15,0.0,-70.65
1606,0.033827,1344.5,0.0,70.65
